Date;Opens at:;Closes at:;Highest at:;Lowest at:;Volume Traded:;Market Cap:;
29/9/2017;0.245437;0.334931;0.214421;0.308440;8896430;107954000;
28/9/2017;0.193377;0.283820;0.191310;0.243795;8113680;85328250;
27/9/2017;0.194737;0.206099;0.194253;0.194586;1097010;68105100;
26/9/2017;0.182039;0.223162;0.182039;0.194958;1319050;68235300;
25/9/2017;0.170636;0.182637;0.158580;0.182198;1021370;63769300;
24/9/2017;0.131110;0.190250;0.130275;0.170278;1025740;59597300;
23/9/2017;0.149562;0.157440;0.126297;0.131129;1186670;45895150;
22/9/2017;0.169826;0.181675;0.139869;0.150503;1423220;52676050;
21/9/2017;0.189132;0.207892;0.155292;0.169680;2126270;59388000;
20/9/2017;0.156494;0.189448;0.152489;0.189165;2718640;66207750;
