Date;Opens at:;Closes at:;Highest at:;Lowest at:;Volume Traded:;Market Cap:;
16/7/2018;78.96;84.60;78.21;84.60;307904000;4858950162;
15/7/2018;76.70;79.65;76.02;78.94;230467008;4532784609;
14/7/2018;76.97;77.54;76.18;76.72;197776000;4404338246;
13/7/2018;77.29;78.43;76.11;76.94;256038000;4415840363;
12/7/2018;78.59;78.59;75.31;76.81;267396992;4407032324;
11/7/2018;76.13;80.80;76.07;78.70;284915008;4514447288;
10/7/2018;80.78;80.88;75.38;76.08;321614016;4363305676;
9/7/2018;82.54;83.26;80.75;80.86;263326000;4636050015;
8/7/2018;86.26;86.68;82.18;82.40;239655008;4722977524;
7/7/2018;83.40;86.20;80.70;86.20;238936992;4939834011;
6/7/2018;83.84;84.60;81.32;83.38;253160000;4776762278;
5/7/2018;85.65;86.67;82.54;83.76;306121984;4797418574;
4/7/2018;85.17;89.12;84.02;85.49;282222016;4895597691;
3/7/2018;85.39;89.28;84.73;85.10;343900992;4871976744;
2/7/2018;80.27;86.27;78.69;85.26;302471008;4879760110;
1/7/2018;81.50;81.61;78.36;80.24;343401984;4591723093;
30/6/2018;78.95;83.24;78.95;81.37;276550016;4655306527;
29/6/2018;74.81;80.18;73.17;78.77;309339008;4505043163;
28/6/2018;80.63;81.04;74.44;74.93;263414000;4284330181;
27/6/2018;76.93;81.34;75.86;80.66;274128000;4610879160;
26/6/2018;81.82;82.50;76.85;76.87;258432992;4393058423;
25/6/2018;80.37;86.07;79.02;81.83;458366016;4675821027;
24/6/2018;82.74;83.39;74.29;80.78;449884992;4614286500;
23/6/2018;85.09;86.36;81.64;82.60;439203008;4717454160;
22/6/2018;96.94;97.12;81.40;85.08;458636992;4857442768;
21/6/2018;97.88;98.87;96.36;96.93;261544000;5532658033;
20/6/2018;98.96;99.20;95.97;97.99;261392000;5592175727;
19/6/2018;98.73;100.82;97.40;98.84;284982016;5638967092;
18/6/2018;95.77;99.81;93.91;98.82;282937984;5636516739;
17/6/2018;97.72;98.66;95.53;96.10;242331008;5480226337;
16/6/2018;96.58;98.35;93.97;97.58;259324992;5562876559;
15/6/2018;101.11;101.11;95.60;96.68;293284992;5510142475;
14/6/2018;93.99;102.42;93.61;101.15;367742016;5764020026;
13/6/2018;100.80;100.95;91.29;94.08;360492992;5359361892;
12/6/2018;107.43;108.06;99.37;100.75;333163008;5738282059;
11/6/2018;106.54;108.85;104.12;107.52;331430016;6121874767;
10/6/2018;117.56;117.56;104.08;107.04;399889984;6093573160;
9/6/2018;120.11;121.03;117.74;117.74;242235008;6700860850;
8/6/2018;121.52;121.95;118.71;120.08;285831008;6832464151;
7/6/2018;121.34;123.18;119.62;121.43;365670016;6907065820;
6/6/2018;121.89;122.14;118.56;121.18;324158016;6891340696;
5/6/2018;119.90;122.01;116.44;121.70;300892000;6918872000;
4/6/2018;125.21;126.33;118.73;119.90;299780992;6814722748;
3/6/2018;123.29;127.37;122.37;125.50;322787008;7130994474;
2/6/2018;119.83;123.89;118.96;123.31;310800000;7004694349;
1/6/2018;118.03;120.20;117.12;119.92;290886016;6810365343;
31/5/2018;117.32;120.59;116.64;118.07;297183008;6704155892;
30/5/2018;119.54;122.38;116.02;117.53;305275008;6671786966;
29/5/2018;111.84;121.96;110.90;119.57;350520000;6785779703;
28/5/2018;117.93;119.08;111.48;111.60;295723008;6331861061;
27/5/2018;118.50;118.85;116.99;117.99;258727008;6692969134;
26/5/2018;119.35;122.25;117.87;118.28;275851008;6707450005;
25/5/2018;122.56;124.20;117.82;119.44;297743008;6771922223;
24/5/2018;119.19;124.37;115.89;122.61;345857984;6950014204;
23/5/2018;128.81;129.33;117.35;119.31;373329984;6761219902;
22/5/2018;134.26;135.60;128.33;128.68;294447008;7289726772;
21/5/2018;139.64;139.64;133.93;134.51;308376992;7618147582;
20/5/2018;135.27;140.32;133.79;139.70;324983008;7910023833;
19/5/2018;135.96;137.50;133.87;135.32;310963008;7660047420;
18/5/2018;132.70;137.05;129.70;136.06;371688000;7699946952;
17/5/2018;139.56;141.17;131.95;132.77;320248992;7512142011;
16/5/2018;139.65;140.65;135.28;139.27;351689984;7877577804;
15/5/2018;147.49;149.38;138.57;139.88;415984992;7910044417;
14/5/2018;144.62;152.15;136.07;147.71;584222016;8350939002;
13/5/2018;141.80;147.25;137.65;144.59;383224000;8172151736;
12/5/2018;137.26;144.42;132.59;141.88;410184992;8016973264;
11/5/2018;149.45;149.45;134.73;137.12;530416000;7745751348;
10/5/2018;157.15;160.34;149.34;149.87;426694016;8463834937;
9/5/2018;159.62;159.62;152.60;157.05;448136000;8867315508;
8/5/2018;164.83;167.98;158.16;159.62;466308992;9009611517;
7/5/2018;171.76;171.92;158.93;164.88;573281024;9304214739;
6/5/2018;178.02;182.88;166.18;171.80;626270016;9692232318;
5/5/2018;168.35;181.63;168.35;177.76;741246016;10025761273;
4/5/2018;160.47;170.38;157.94;168.79;633054976;9516919409;
3/5/2018;151.86;164.00;151.01;161.46;617984000;9101264231;
2/5/2018;148.45;152.89;146.98;151.58;354656992;8542044175;
1/5/2018;148.34;148.54;143.94;148.49;342152000;8365945726;
30/4/2018;153.65;154.08;147.87;148.48;341396992;8363095109;
29/4/2018;152.16;155.62;148.90;153.63;388081984;8650921305;
28/4/2018;145.74;153.33;145.74;152.30;337116992;8573467173;
27/4/2018;153.44;153.62;145.90;145.90;386742016;8211418534;
26/4/2018;144.70;153.82;142.64;153.68;412436992;8646685578;
25/4/2018;165.09;165.09;142.59;144.76;613467008;8142994938;
24/4/2018;152.57;165.94;152.57;165.78;643558016;9323040641;
23/4/2018;146.67;152.77;146.67;152.25;376060000;8559830144;
22/4/2018;148.61;152.23;145.31;146.77;338735008;8249632683;
21/4/2018;155.68;156.61;142.18;148.93;482924000;8368621973;
20/4/2018;146.50;155.72;143.84;155.54;491945984;8737234629;
19/4/2018;140.04;146.87;138.96;146.30;408736000;8216206205;
18/4/2018;132.38;140.85;132.38;140.00;381161984;7860031849;
17/4/2018;128.71;139.65;128.71;132.93;532336000;7461107435;
16/4/2018;131.97;132.63;125.24;128.34;290855008;7201443158;
15/4/2018;126.67;132.04;126.67;132.04;274427008;7407732783;
14/4/2018;125.22;129.34;124.77;126.29;258806000;7083109035;
13/4/2018;129.27;133.04;124.06;125.35;458040000;7028553368;
12/4/2018;118.29;129.34;113.55;129.34;587510976;7249888005;
11/4/2018;114.29;119.09;113.33;118.29;230068992;6628996616;
10/4/2018;115.21;115.40;112.52;114.26;202879008;6401817412;
9/4/2018;117.78;122.43;113.32;114.99;260171008;6440841467;
8/4/2018;116.29;118.55;115.95;117.67;194664000;6589392072;
7/4/2018;113.14;119.38;113.10;116.26;211470000;6508657630;
6/4/2018;118.82;119.93;112.79;113.15;233190000;6333258411;
5/4/2018;118.21;121.29;114.47;119.13;294022016;6665917788;
4/4/2018;133.91;134.61;116.58;118.41;380351008;6623848143;
3/4/2018;119.51;136.45;118.58;134.47;375408992;7520099456;
2/4/2018;115.24;121.42;114.72;119.31;271703008;6670329213;
1/4/2018;116.90;117.83;110.52;115.22;274182016;6440292739;
31/3/2018;118.64;123.87;116.18;116.61;295439008;6515946056;
30/3/2018;114.80;124.90;110.26;118.60;468439008;6625396575;
29/3/2018;131.93;132.61;113.93;114.68;476804000;6404746988;
28/3/2018;135.49;140.13;131.03;131.75;328374016;7356010690;
27/3/2018;148.96;149.62;135.78;135.78;385104000;7579179651;
26/3/2018;160.16;160.99;143.12;149.22;407135008;8327233976;
25/3/2018;158.86;162.72;157.52;160.08;241431008;8931055242;
24/3/2018;168.53;168.65;159.63;159.63;290270016;8903292216;
23/3/2018;163.58;167.83;157.26;167.83;348056000;9358153821;
22/3/2018;168.72;172.31;161.11;163.67;404996992;9124249896;
21/3/2018;169.56;175.26;166.62;169.05;462536000;9421555108;
20/3/2018;161.52;173.30;156.82;168.82;492892000;9405993910;
19/3/2018;155.48;163.05;151.66;161.14;504832992;8976121254;
18/3/2018;152.54;156.15;138.02;154.07;595955008;8580189410;
17/3/2018;165.19;165.22;151.06;152.97;403808992;8516500296;
16/3/2018;164.82;171.26;158.99;165.45;436628000;9208968693;
15/3/2018;161.20;167.33;151.48;164.48;564609024;9152161117;
14/3/2018;175.94;177.55;158.63;161.10;480652992;8962106001;
13/3/2018;177.60;181.87;172.26;175.78;468094016;9776393862;
12/3/2018;189.02;193.34;175.88;178.23;567628992;9909960606;
11/3/2018;177.51;193.48;172.47;188.95;669377984;10502793498;
10/3/2018;188.11;194.65;176.54;177.73;625808000;9876881425;
9/3/2018;176.48;189.91;160.43;187.17;943363968;10398444427;
8/3/2018;185.70;188.15;176.17;176.51;612508992;9804070597;
7/3/2018;196.83;199.27;175.65;185.84;755924992;10319459551;
6/3/2018;210.51;210.51;193.16;196.60;661078016;10914025494;
5/3/2018;213.74;215.98;209.25;211.18;594828992;11719782021;
4/3/2018;210.24;214.12;205.36;213.80;574675008;11862048436;
3/3/2018;213.84;217.76;209.54;210.64;681865984;11683955341;
2/3/2018;209.55;213.13;204.88;212.56;627142016;11786864287;
1/3/2018;203.12;214.70;201.54;209.75;678542016;11628116966;
28/2/2018;217.28;223.51;202.71;202.90;761321984;11245167904;
27/2/2018;221.71;224.21;215.84;216.60;856454016;12001557417;
26/2/2018;222.14;234.42;218.74;220.96;1297080064;12240119979;
25/2/2018;208.13;225.55;202.37;220.48;1028590016;12209956904;
24/2/2018;210.64;220.31;197.88;209.42;937312000;11594912515;
23/2/2018;194.19;216.13;184.07;209.31;1065680000;11585694405;
22/2/2018;212.84;222.77;191.81;195.31;974379008;10807770154;
21/2/2018;230.95;235.41;208.93;213.35;1195820032;11803114422;
20/2/2018;223.09;253.90;222.51;232.85;1739670016;12878414402;
19/2/2018;215.41;226.97;215.38;223.06;767596992;12333459061;
18/2/2018;230.51;232.64;214.46;215.74;1011120000;11925650529;
17/2/2018;229.50;233.45;225.60;229.46;863401024;12681138421;
16/2/2018;225.50;236.09;212.33;230.12;1300089984;12714036456;
15/2/2018;212.35;237.88;211.17;225.43;2087289984;12451226607;
14/2/2018;159.58;218.23;159.58;213.36;2383340032;11781584374;
13/2/2018;161.77;162.37;153.51;159.55;483468000;8808187849;
12/2/2018;150.10;163.35;150.10;161.57;535710016;8916808662;
11/2/2018;155.39;155.73;142.61;148.99;495720000;8220569162;
10/2/2018;163.49;169.33;149.14;155.59;576328000;8582616174;
9/2/2018;149.73;163.98;142.59;163.95;722204992;9041364283;
8/2/2018;138.34;151.08;138.34;149.47;869206976;8240405570;
7/2/2018;142.48;157.90;131.52;138.20;817808000;7617284052;
6/2/2018;127.52;146.11;106.94;142.99;1148409984;7879137720;
5/2/2018;148.73;153.52;118.15;125.33;844678016;6903938802;
4/2/2018;160.38;173.80;139.69;148.02;1006080000;8151908186;
3/2/2018;131.40;165.55;121.17;160.25;687676032;8822761363;
2/2/2018;142.56;142.56;105.35;131.38;815539968;7231180059;
1/2/2018;163.68;165.81;131.55;142.30;539880000;7830131933;
31/1/2018;165.30;167.07;157.65;163.35;363292992;8986099109;
30/1/2018;181.45;181.52;163.03;165.28;433227008;9089747498;
29/1/2018;193.75;194.39;179.23;181.66;303560992;9988197030;
28/1/2018;181.42;194.68;181.42;193.87;363515008;10656038484;
27/1/2018;176.66;183.15;174.88;180.89;291632992;9940021814;
26/1/2018;179.82;182.89;167.08;176.73;375476992;9709025118;
25/1/2018;181.56;185.42;176.35;180.27;363137984;9900458587;
24/1/2018;178.43;186.28;173.72;179.99;375948992;9882205701;
23/1/2018;180.28;186.31;165.73;177.81;441764992;9759876577;
22/1/2018;191.79;195.25;166.88;180.01;494091008;9878115975;
21/1/2018;211.24;211.24;184.64;190.42;463516000;10446773723;
20/1/2018;194.38;214.59;194.38;211.02;540785984;11573785098;
19/1/2018;191.19;202.07;186.94;192.96;560284032;10580777289;
18/1/2018;186.95;207.02;176.83;192.84;936784000;10570969164;
17/1/2018;190.15;197.79;141.01;186.52;1422489984;10221726464;
16/1/2018;232.82;232.82;152.29;188.33;1405069952;10318360404;
15/1/2018;237.29;245.00;232.77;232.77;601769984;12749749658;
14/1/2018;260.58;270.85;234.27;238.68;886414976;13069624172;
13/1/2018;236.88;263.20;236.88;259.19;961043008;14189082270;
12/1/2018;229.79;243.59;224.82;236.86;691160000;12962893955;
11/1/2018;251.52;255.05;223.00;229.37;1079389952;12549854307;
10/1/2018;248.07;251.05;233.86;250.52;1009910016;13703530794;
9/1/2018;254.61;258.50;240.18;247.04;940825024;13509671202;
8/1/2018;287.73;289.07;237.66;255.76;1182080000;13983422101;
7/1/2018;296.05;305.53;281.93;288.45;1055400000;15766532096;
6/1/2018;249.77;323.11;249.41;296.45;2264740096;16200057346;
5/1/2018;241.03;256.15;237.88;249.27;1710599936;13618156609;
4/1/2018;245.48;245.48;227.01;241.37;3481550080;13183094320;
3/1/2018;255.70;260.74;243.13;245.37;3215280128;13397610073;
2/1/2018;228.99;263.63;228.99;255.68;1237949952;13957197179;
1/1/2018;231.67;236.63;222.20;229.03;633142016;12499214454;
31/12/2017;216.98;237.79;213.81;232.10;771041984;12663194467;
30/12/2017;245.09;245.43;208.20;218.96;943667008;11943513791;
29/12/2017;250.35;258.04;238.33;245.50;1392210048;13387459289;
28/12/2017;272.13;273.18;231.38;249.93;2593240064;13625185918;
27/12/2017;286.59;290.94;264.42;272.17;777137984;14833811828;
26/12/2017;273.11;289.51;272.26;286.50;842993024;15610545231;
25/12/2017;277.49;286.79;269.57;273.39;804377024;14891746902;
24/12/2017;291.01;291.01;251.04;275.98;1122909952;15028955417;
23/12/2017;269.27;312.67;261.64;288.27;1352579968;15693563723;
22/12/2017;319.26;320.30;187.48;264.93;2938040064;14419250802;
21/12/2017;314.66;339.74;299.53;317.46;1555939968;17273490963;
20/12/2017;349.60;349.60;308.63;314.62;2104060032;17114472564;
19/12/2017;359.13;375.29;335.67;350.25;2150479872;19047802998;
18/12/2017;318.95;360.93;302.00;358.34;1966599936;19482623741;
17/12/2017;301.78;332.59;301.78;318.72;1703580032;17323822452;
16/12/2017;299.34;309.90;290.13;298.97;1291379968;16245954060;
15/12/2017;280.97;316.41;251.22;299.78;2599940096;16284702205;
14/12/2017;301.20;311.32;265.66;279.33;2114880000;15169467973;
13/12/2017;315.36;341.80;287.48;302.60;3409789952;16428650865;
12/12/2017;212.46;341.72;209.68;316.16;6961679872;17159753614;
11/12/2017;148.26;225.29;147.34;214.20;2913979904;11622977831;
10/12/2017;155.63;155.63;130.16;148.66;1087340032;8063839922;
9/12/2017;127.48;171.55;126.59;155.24;2436539904;8417983192;
8/12/2017;98.33;133.07;95.40;124.85;1515559936;6767649865;
7/12/2017;99.98;101.34;92.27;98.29;645691008;5325979410;
6/12/2017;102.48;104.82;97.31;100.35;547512000;5435639653;
5/12/2017;104.28;104.30;101.84;102.40;328726016;5544450235;
4/12/2017;101.40;104.24;96.53;104.24;331151008;5642170447;
3/12/2017;100.19;106.39;98.10;101.26;364022016;5479554408;
2/12/2017;98.94;103.79;98.32;100.28;402553984;5425172171;
1/12/2017;88.00;100.41;83.74;99.00;561342976;5354697600;
30/11/2017;86.25;93.54;78.08;88.33;481948000;4776295620;
29/11/2017;96.01;104.61;81.77;85.57;786819968;4625810651;
28/11/2017;91.72;96.03;90.34;96.03;388931008;5189729757;
27/11/2017;85.89;93.29;85.89;91.60;429591008;4948735851;
26/11/2017;88.94;88.94;84.02;85.93;357456992;4640580647;
25/11/2017;77.91;89.37;77.52;88.82;487896992;4795225155;
24/11/2017;73.14;77.97;72.81;77.97;287392000;4208440987;
23/11/2017;71.98;76.40;70.90;73.22;315247008;3951301844;
22/11/2017;70.18;71.95;70.18;71.89;157890000;3878507510;
21/11/2017;72.20;72.53;68.11;70.03;231664992;3776954172;
20/11/2017;71.41;72.92;70.79;72.25;188976000;3895876984;
19/11/2017;69.51;72.98;68.60;71.59;243056992;3858885781;
18/11/2017;67.41;69.77;65.71;69.64;174063008;3752808798;
17/11/2017;70.45;71.12;65.78;67.57;350504992;3639939202;
16/11/2017;63.81;72.48;62.94;71.06;418128992;3827031146;
15/11/2017;62.78;65.52;62.71;63.82;194636000;3436473712;
14/11/2017;61.64;63.81;60.87;62.68;174111008;3374059000;
13/11/2017;59.18;62.76;58.85;61.40;237478000;3304148265;
12/11/2017;62.31;62.31;57.41;59.01;322820000;3174662071;
11/11/2017;59.35;63.71;59.24;62.30;272494016;3350986565;
10/11/2017;64.44;65.90;56.91;59.26;291596000;3186381939;
9/11/2017;62.49;66.84;61.73;64.27;279652992;3454692871;
8/11/2017;61.11;64.07;60.79;62.57;349454016;3362586560;
7/11/2017;54.99;63.81;54.99;61.30;402670016;3293059021;
6/11/2017;54.76;56.17;53.95;55.17;133918000;2963390868;
5/11/2017;55.03;55.48;54.63;54.75;84302000;2939687734;
4/11/2017;56.22;56.37;54.94;55.04;83633104;2954562413;
3/11/2017;54.58;56.29;54.28;56.18;150030000;3015087608;
2/11/2017;53.56;55.28;50.85;54.74;221076992;2936796129;
1/11/2017;55.74;55.74;53.18;53.18;112759000;2852614515;
31/10/2017;56.37;56.79;55.72;55.75;99381104;2989858627;
30/10/2017;56.84;58.55;56.24;56.39;129287000;3023193804;
29/10/2017;54.67;57.75;54.49;57.11;138340000;3060676463;
28/10/2017;55.38;56.13;54.57;54.69;71063200;2930569300;
27/10/2017;55.67;56.25;55.15;55.33;78923104;2963913613;
26/10/2017;56.47;57.15;55.28;55.74;81104704;2984809327;
25/10/2017;55.95;56.58;54.09;56.49;114510000;3024524457;
24/10/2017;54.96;59.10;53.29;55.96;199788992;2995287986;
23/10/2017;56.77;56.77;52.87;54.92;177315008;2938685570;
22/10/2017;58.27;58.65;56.44;56.81;96781400;3038822573;
21/10/2017;60.30;60.52;56.83;58.20;139503008;3112605047;
20/10/2017;59.81;61.88;58.56;60.33;150542000;3225577482;
19/10/2017;60.82;61.29;58.71;59.74;160943008;3193124743;
18/10/2017;59.59;61.75;53.79;60.73;283868992;3245232732;
17/10/2017;64.67;64.70;58.85;59.48;205363008;3177462298;
16/10/2017;65.72;66.34;62.69;64.62;200428000;3451297832;
15/10/2017;64.13;70.09;62.55;65.47;453940000;3495462090;
14/10/2017;59.41;66.19;58.60;63.95;313105984;3413379168;
13/10/2017;60.55;60.96;55.84;59.43;357124000;3171116142;
12/10/2017;50.89;60.11;50.87;60.11;341368992;3206464408;
11/10/2017;50.75;51.14;50.32;50.89;57390100;2713909626;
10/10/2017;50.15;51.67;49.86;50.72;90415504;2704130908;
9/10/2017;53.08;53.39;48.47;50.16;152366000;2673983611;
8/10/2017;52.49;54.51;52.26;53.14;100841000;2832001431;
7/10/2017;52.14;52.75;51.64;52.58;51786200;2801457684;
6/10/2017;51.64;52.60;51.53;52.12;59355900;2775993787;
5/10/2017;51.40;51.87;50.44;51.67;69594400;2751241080;
4/10/2017;52.28;53.05;50.83;51.40;77473400;2736160242;
3/10/2017;53.39;53.59;51.59;52.35;88516096;2785938781;
2/10/2017;54.55;54.78;53.26;53.38;95474600;2839774397;
1/10/2017;55.14;55.16;53.63;54.54;100183000;2901076714;
30/9/2017;52.63;55.23;52.62;55.14;131446000;2932074835;
29/9/2017;54.11;54.16;50.42;52.62;186560000;2797277252;
28/9/2017;56.21;56.67;53.41;54.09;202008992;2874185280;
27/9/2017;51.58;56.54;51.58;56.28;220363008;2990132970;
26/9/2017;51.69;53.70;51.08;51.55;173663008;2737818455;
25/9/2017;47.62;52.44;47.57;51.58;208640992;2738822452;
24/9/2017;49.25;49.27;47.52;47.62;82147104;2527746379;
23/9/2017;48.16;49.79;46.69;49.27;142072992;2614760414;
22/9/2017;46.65;49.09;45.19;48.09;218134000;2551351872;
21/9/2017;51.66;52.31;45.67;46.61;229363008;2471892746;
20/9/2017;52.74;53.83;51.25;51.73;160252000;2743090712;
19/9/2017;55.68;55.88;51.05;52.84;286583008;2800667554;
18/9/2017;48.53;55.61;48.53;55.53;408675008;2942496799;
17/9/2017;48.23;49.88;45.12;48.49;245262000;2568944479;
16/9/2017;48.13;52.83;46.46;48.26;562278016;2555926415;
15/9/2017;41.69;50.65;32.03;48.21;1554339968;2552770743;
14/9/2017;61.64;62.43;41.25;41.58;749713984;2201222135;
13/9/2017;64.32;64.60;58.93;61.73;501521984;3266612281;
12/9/2017;66.24;70.25;63.86;64.23;481217984;3398168751;
11/9/2017;61.65;67.23;61.37;66.04;412076000;3492778154;
10/9/2017;65.80;65.95;57.06;61.61;529848000;3257755734;
9/9/2017;67.21;69.55;64.01;66.01;467895008;3489300921;
8/9/2017;78.45;80.13;63.83;67.79;930673024;3582709924;
7/9/2017;79.88;81.06;75.59;78.48;526828992;4146294754;
6/9/2017;71.78;80.64;71.51;80.11;830718016;4231165242;
5/9/2017;65.25;72.44;59.05;71.29;1016089984;3764198423;
4/9/2017;76.73;76.73;61.24;65.21;922041024;3441750071;
3/9/2017;78.98;82.83;73.61;76.84;675462016;4054990308;
2/9/2017;85.83;92.07;72.23;79.02;1363990016;4168935431;
1/9/2017;70.86;87.41;70.01;86.04;1551740032;4537751620;
31/8/2017;64.16;72.28;64.04;71.06;633147008;3746359355;
30/8/2017;63.16;64.21;60.90;64.17;240308992;3382337004;
29/8/2017;62.39;63.29;61.26;63.17;294799008;3328402346;
28/8/2017;61.36;64.92;59.87;62.36;556636992;3284548362;
27/8/2017;51.80;64.44;51.64;61.16;890545984;3220428680;
26/8/2017;51.17;52.26;50.45;51.75;126024000;2724082507;
25/8/2017;50.17;52.13;49.84;51.18;157619008;2693138536;
24/8/2017;52.82;53.28;50.19;50.19;391342016;2640188253;
23/8/2017;46.71;54.78;46.48;53.25;447188000;2800477716;
22/8/2017;47.90;47.90;45.48;46.73;163104000;2456801454;
21/8/2017;46.19;48.75;45.62;47.94;207172000;2519583624;
20/8/2017;45.38;47.55;44.75;46.23;138850000;2429290296;
19/8/2017;47.05;47.08;43.78;45.48;155404000;2389136366;
18/8/2017;43.90;47.86;43.59;47.28;293350016;2483120186;
17/8/2017;44.18;44.83;43.78;43.91;104020000;2305686993;
16/8/2017;43.37;45.06;42.57;44.15;120765000;2316550874;
15/8/2017;45.81;45.84;42.29;43.31;206080992;2272230662;
14/8/2017;45.83;46.51;45.43;45.80;114402000;2403048692;
13/8/2017;46.57;48.07;44.33;45.81;242564992;2402845047;
12/8/2017;47.05;47.62;46.29;46.43;142064992;2434695721;
11/8/2017;46.40;47.33;46.40;47.10;137644000;2468915571;
10/8/2017;48.05;48.51;46.50;46.50;121661000;2436800274;
9/8/2017;48.59;50.23;47.16;48.01;253103008;2515337793;
8/8/2017;45.90;49.37;45.79;48.63;205564992;2547114358;
7/8/2017;45.17;46.48;45.12;45.80;106560000;2397858442;
6/8/2017;46.85;47.30;45.10;45.10;147891008;2360943929;
5/8/2017;43.49;46.92;43.48;46.86;248320000;2452225533;
4/8/2017;42.89;43.71;42.82;43.45;114810000;2273186518;
3/8/2017;42.19;43.17;42.13;42.86;95497600;2241762848;
2/8/2017;43.07;43.21;42.07;42.13;103557000;2203009838;
1/8/2017;43.02;43.77;41.08;43.04;203656000;2249631448;
31/7/2017;40.34;44.03;38.95;43.02;240820992;2248288103;
30/7/2017;41.18;41.82;40.06;40.42;75746704;2111806255;
29/7/2017;40.56;41.34;38.74;41.12;109945000;2147368302;
28/7/2017;42.22;42.47;35.94;40.61;137556000;2120556595;
27/7/2017;42.35;42.62;41.39;42.14;81714000;2199530365;
26/7/2017;42.29;42.70;40.63;42.23;121389000;2203577730;
25/7/2017;44.48;44.79;41.07;42.24;206307008;2203568415;
24/7/2017;44.16;44.81;43.29;44.41;158532000;2315840404;
23/7/2017;46.63;46.64;42.94;44.06;219256992;2296964811;
22/7/2017;45.77;46.80;45.45;46.56;132333000;2426674809;
21/7/2017;45.07;47.45;44.52;45.76;286020000;2384504334;
20/7/2017;40.96;45.45;40.96;45.02;354801984;2344827631;
19/7/2017;44.35;44.42;40.56;40.86;246376992;2127931181;
18/7/2017;42.62;45.33;41.47;44.30;380816000;2306211599;
17/7/2017;41.19;43.07;40.17;42.67;355036000;2220519768;
16/7/2017;38.92;41.97;36.38;40.91;393366016;2128387551;
15/7/2017;42.81;42.81;37.78;38.92;327332000;2024299012;
14/7/2017;46.36;46.48;40.80;42.80;320419008;2225420765;
13/7/2017;48.72;49.05;45.39;46.33;229104992;2408038312;
12/7/2017;45.26;49.07;44.07;48.75;369964000;2533260184;
11/7/2017;46.27;47.39;43.65;45.33;400044992;2354858332;
10/7/2017;49.91;50.53;44.74;46.58;373252992;2418908416;
9/7/2017;52.36;53.31;49.53;49.58;409244000;2574185219;
8/7/2017;46.64;52.75;44.67;52.14;604987008;2706260958;
7/7/2017;51.10;51.14;45.63;46.58;553712000;2416847285;
6/7/2017;53.20;53.20;50.12;51.13;461148992;2652393637;
5/7/2017;55.27;56.03;50.60;53.19;790609024;2758632586;
4/7/2017;46.56;55.42;46.56;55.33;1101750016;2868712774;
3/7/2017;41.48;48.40;40.97;46.43;729937984;2406133732;
2/7/2017;38.95;43.27;37.80;41.57;315630016;2153776659;
1/7/2017;40.40;40.58;38.47;38.99;225507008;2019589047;
30/6/2017;41.04;41.75;40.17;40.35;251184000;2089790095;
29/6/2017;42.83;42.83;40.35;41.07;300131008;2126019668;
28/6/2017;40.82;43.61;39.18;42.85;353444000;2217715824;
27/6/2017;41.13;41.39;36.20;40.54;565265024;2097663118;
26/6/2017;44.04;44.35;37.55;41.13;538072000;2127619780;
25/6/2017;44.49;46.22;43.05;43.92;354372000;2271527610;
24/6/2017;47.25;47.44;44.01;44.49;321214016;2300237511;
23/6/2017;47.75;48.42;47.27;47.34;284270016;2446591286;
22/6/2017;47.72;48.85;45.87;47.71;445323008;2465480962;
21/6/2017;47.30;49.73;44.22;47.79;640054016;2468646452;
20/6/2017;50.41;51.47;45.75;47.22;612934976;2438536182;
19/6/2017;46.16;53.55;44.99;50.32;1342360064;2598038245;
18/6/2017;47.44;47.44;42.43;46.04;1016220032;2376272925;
17/6/2017;36.18;49.30;36.18;47.65;1730780032;2458295326;
16/6/2017;30.28;35.70;29.55;35.70;515972992;1841437408;
15/6/2017;30.22;30.37;27.31;30.22;314502016;1558335943;
14/6/2017;30.74;32.06;29.32;30.22;278323008;1558146224;
13/6/2017;29.49;30.64;29.33;30.64;150455008;1579263281;
12/6/2017;33.23;33.23;27.80;29.50;372663008;1520019062;
11/6/2017;30.50;33.56;30.16;33.22;406217984;1710731870;
10/6/2017;29.68;30.59;29.66;30.44;202679008;1567381713;
9/6/2017;30.19;30.59;29.62;29.68;176840992;1527922168;
8/6/2017;28.38;30.34;27.88;30.21;229004992;1554899463;
7/6/2017;30.57;30.68;28.37;28.39;264596992;1461052337;
6/6/2017;30.84;31.33;29.26;30.55;321099008;1571642192;
5/6/2017;28.09;30.99;28.09;30.84;366900992;1586278857;
4/6/2017;27.65;27.94;26.95;27.94;204435008;1436512587;
3/6/2017;29.04;29.17;26.63;27.66;290556000;1421817787;
2/6/2017;28.90;29.89;27.74;28.94;332251008;1487366316;
1/6/2017;25.34;29.62;25.30;28.80;420472992;1479645992;
31/5/2017;24.29;25.57;23.18;25.30;298675008;1299159067;
30/5/2017;25.32;26.13;24.03;24.14;216944000;1239464943;
29/5/2017;24.32;25.69;23.28;25.21;219796000;1293996451;
28/5/2017;24.01;26.07;22.11;24.22;377039008;1242756137;
27/5/2017;23.40;25.43;20.10;23.74;505424000;1217527311;
26/5/2017;30.33;31.32;22.56;23.75;484254016;1217869995;
25/5/2017;34.47;36.21;28.87;29.90;687651008;1532898259;
24/5/2017;32.12;35.16;31.71;34.45;196292000;1765854146;
23/5/2017;25.30;32.11;24.93;32.11;216875008;1645417818;
22/5/2017;26.14;27.50;23.27;25.38;164828992;1300136201;
