Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
2019-7-11,1.00,1.01,0.997957,1.01,27694410589,4131592434,
2019-6-11,1.01,1.01,1.00,1.00,28578448466,4120504628,
2019-5-11,1.00,1.01,0.996082,1.00,30721581637,4127530034,
2019-4-11,1.00,1.01,0.993690,1.00,30710349697,4125883665,
2019-3-11,1.01,1.01,0.998527,1.00,24597499287,4126314409,
2019-2-11,1.00,1.01,0.997896,1.00,23973071925,4127588892,
2019-1-11,1.01,1.01,1.00,1.00,27864589885,4124890871,
2019-31-10,1.01,1.03,0.998004,1.01,30727310848,4134412347,
2019-30-10,1.00,1.01,0.999340,1.01,32807890269,4132087645,
2019-29-10,1.00,1.01,0.992977,1.00,35047512730,4116816180,
2019-28-10,1.00,1.01,0.978821,1.00,38665694771,4119771724,
2019-27-10,1.00,1.01,0.977020,1.00,40519447549,4125469824,
2019-26-10,1.00,1.01,0.969353,1.00,53509128965,4114596274,
2019-25-10,1.01,1.01,0.976078,1.00,37383241390,4116967974,
2019-24-10,1.00,1.01,0.982727,1.01,22266038845,4138558913,
2019-23-10,1.00,1.04,0.999671,1.00,28104432431,4118105520,
2019-22-10,1.00,1.01,1.00,1.00,20074662023,4126489142,
2019-21-10,1.00,1.01,1.00,1.00,19359959756,4125208335,
2019-20-10,1.01,1.01,0.997678,1.00,19329244106,4119901026,
2019-19-10,1.00,1.01,0.997877,1.01,17298548068,4136188573,
2019-18-10,1.00,1.02,1.00,1.00,19250435708,4119297017,
2019-17-10,1.01,1.01,1.00,1.00,17434260359,4125325861,
2019-16-10,1.00,1.01,0.999617,1.01,19824055272,4133212798,
2019-15-10,1.00,1.01,0.998641,1.00,19049522501,4124681551,
2019-14-10,1.00,1.01,0.994655,1.00,17801736393,4125276591,
2019-13-10,1.00,1.02,1.00,1.00,16192755686,4128347941,
2019-12-10,1.01,1.02,1.00,1.00,17304431390,4126426747,
2019-11-10,1.00,1.02,0.994763,1.01,23204107707,4158787987,
2019-10-10,1.01,1.01,0.998622,1.00,20928242912,4121340915,
2019-9-10,1.01,1.01,0.995585,1.01,23029987899,4131538662,
2019-8-10,1.01,1.01,1.00,1.01,18815341020,4133186976,
2019-7-10,1.01,1.02,0.997375,1.01,21724647654,4143061946,
2019-6-10,1.00,1.02,1.00,1.01,15827357439,4157697859,
2019-5-10,1.01,1.01,0.999737,1.00,14434599810,4115980271,
2019-4-10,1.00,1.01,1.00,1.01,15728274369,4144365577,
2019-3-10,1.00,1.01,0.998967,1.00,16169258787,4128369915,
2019-2-10,1.01,1.01,1.00,1.00,15811830977,4125482767,
2019-1-10,1.00,1.01,0.998700,1.01,19030134292,4134317781,
2019-30-9,1.01,1.01,0.997939,1.00,21100592344,4124922496,
2019-29-9,1.00,1.02,1.00,1.01,15804140912,4131364185,
2019-28-9,1.01,1.01,0.998413,1.00,16912669853,4127056413,
2019-27-9,1.00,1.01,0.999738,1.01,19746430476,4150539050,
2019-26-9,1.01,1.02,0.995644,1.00,22801049085,4126247361,
2019-25-9,1.01,1.01,0.997471,1.01,26997260690,4135771272,
2019-24-9,1.00,1.06,0.996689,1.01,30921334257,4137451011,
2019-23-9,1.00,1.01,0.998132,1.00,18747409475,4118512107,
2019-22-9,1.00,1.01,0.997709,1.00,16627445896,4118866621,
2019-21-9,1.00,1.01,0.999478,1.00,16319022643,4117713822,
2019-20-9,1.00,1.01,0.998032,1.00,18113214694,4111952092,
2019-19-9,1.01,1.02,0.996239,1.00,24952094604,4120322200,
2019-18-9,1.01,1.01,1.00,1.00,20444983557,4128128247,
2019-17-9,1.00,1.01,0.998028,1.00,19476441246,4128114452,
2019-16-9,1.00,1.01,0.997661,1.00,17893377310,4114723986,
2019-15-9,1.00,1.01,1.00,1.00,14415596813,4123580642,
2019-14-9,1.00,1.01,0.998992,1.00,16159387143,4114222770,
2019-13-9,1.00,1.01,1.00,1.00,15996355710,4097467740,
2019-12-9,1.00,1.01,1.00,1.00,16402248661,4101324783,
2019-11-9,1.00,1.01,0.994772,1.00,18377750474,4098035281,
2019-10-9,1.00,1.01,0.997473,0.999806,17017654802,4087401867,
2019-9-9,1.00,1.01,0.993680,1.00,20257637729,4086341063,
2019-8-9,1.01,1.02,0.999800,1.01,16261435450,4092580762,
2019-7-9,1.00,1.01,0.996417,1.01,17519761214,4076795700,
2019-6-9,1.00,1.02,0.997310,1.00,21625818728,4066603136,
2019-5-9,1.00,1.01,0.997480,1.00,16117656384,4039613908,
2019-4-9,1.00,1.01,0.997986,1.00,17773100138,4035748884,
2019-3-9,1.00,1.01,0.997069,1.00,20961149310,4036034882,
2019-2-9,1.00,1.01,0.995956,1.00,19393673770,4019029082,
2019-1-9,1.00,1.01,0.997522,1.00,13692453817,4026198550,
2019-31-8,1.00,1.01,0.998830,1.00,13595017430,4022874816,
