Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
3/11/2019,0.780297,0.784239,0.755531,0.782765,569404,225695250,
2/11/2019,0.764730,0.781713,0.759017,0.780205,524847,224957251,
1/11/2019,0.752687,0.768082,0.734518,0.764730,478918,220495118,
31/10/2019,0.750910,0.781129,0.729613,0.752973,458047,217105258,
30/10/2019,0.771892,0.771892,0.728818,0.751014,454153,216540599,
29/10/2019,0.760294,0.784617,0.751289,0.771672,453784,222496956,
28/10/2019,0.813001,0.834943,0.751955,0.759246,417638,218914087,
27/10/2019,0.819474,0.825207,0.776292,0.818865,443178,236104104,
26/10/2019,0.786989,0.902658,0.765816,0.819474,355982,236279756,
25/10/2019,0.662686,0.787354,0.644255,0.787354,310668,227018353,
24/10/2019,0.663682,0.669275,0.637011,0.662686,322456,191072897,
23/10/2019,0.728242,0.731625,0.643325,0.663426,243522,191286321,
22/10/2019,0.745213,0.749318,0.719353,0.728223,301966,209969159,
21/10/2019,0.759136,0.763218,0.732790,0.744650,298600,214705715,
20/10/2019,0.754985,0.769904,0.731787,0.759319,362126,218934975,
19/10/2019,0.755024,0.761248,0.719760,0.753765,405609,217333611,
18/10/2019,0.747508,0.756118,0.716522,0.755145,356046,217731667,
17/10/2019,0.763851,0.764188,0.738935,0.747685,379057,215580745,
16/10/2019,0.768463,0.782966,0.749104,0.763878,305254,220297606,
15/10/2019,0.792945,0.793132,0.733702,0.768463,364906,221620074,
14/10/2019,0.786205,0.793046,0.761836,0.792680,475184,228604113,
13/10/2019,0.786108,0.795443,0.713561,0.786205,499888,226736797,
12/10/2019,0.788429,0.798904,0.719940,0.786480,570281,226816058,
11/10/2019,0.827358,0.838912,0.775037,0.788686,403291,227452257,
10/10/2019,0.820691,0.827171,0.798491,0.826783,287365,238439114,
9/10/2019,0.794782,0.824563,0.785012,0.820531,433261,236636000,
8/10/2019,0.801156,0.811535,0.752016,0.794782,420253,229210172,
7/10/2019,0.778008,0.803346,0.759300,0.801064,358583,231021925,
6/10/2019,0.783826,0.791023,0.724253,0.779007,411108,224660847,
5/10/2019,0.806734,0.811653,0.732850,0.783747,441149,226027857,
4/10/2019,0.809574,0.809937,0.791272,0.806734,418502,232657175,
3/10/2019,0.814136,0.826945,0.756398,0.809742,393204,233524712,
2/10/2019,0.820780,0.823293,0.725505,0.814341,382679,234850816,
1/10/2019,0.771247,0.839800,0.765670,0.820780,314979,236707933,
30/9/2019,0.729720,0.772517,0.710043,0.771733,345966,222562953,
29/9/2019,0.743974,0.744568,0.716225,0.729720,401010,210446874,
28/9/2019,0.750642,0.752090,0.729137,0.743514,345941,214424937,
27/9/2019,0.733244,0.755502,0.716802,0.750592,310315,216466219,
26/9/2019,0.774934,0.775452,0.707977,0.733293,297695,211477177,
25/9/2019,0.780970,0.795870,0.748131,0.774526,270333,223368556,
24/9/2019,0.880215,0.891427,0.749601,0.780756,325883,225165181,
23/9/2019,0.905298,0.905298,0.872431,0.880815,401958,254021499,
22/9/2019,0.906698,0.909703,0.871058,0.905016,524442,261001041,
21/9/2019,0.920476,0.922104,0.898941,0.906737,561450,261497348,
20/9/2019,0.931853,0.932955,0.909829,0.920644,490691,265508055,
19/9/2019,0.926645,0.936626,0.872603,0.930701,447704,268408337,
18/9/2019,0.925125,0.932485,0.918700,0.928293,444238,267714107,
17/9/2019,0.912826,0.930048,0.907708,0.926787,414339,267279534,
16/9/2019,0.934638,0.941953,0.891380,0.913485,378721,263443334,
15/9/2019,0.942330,0.948197,0.917234,0.934660,473497,269549767,
14/9/2019,0.939184,0.948381,0.926509,0.944976,487464,272524683,
13/9/2019,0.941627,0.948170,0.905235,0.939663,481422,270992432,
12/9/2019,0.918794,0.947824,0.918420,0.941548,835242,271536110,
11/9/2019,0.926780,0.938773,0.895450,0.918794,666349,264974042,
10/9/2019,0.952655,0.966180,0.901043,0.926780,738424,267277086,
9/9/2019,0.938627,0.953527,0.913621,0.952771,555312,274772845,
8/9/2019,0.939555,0.951174,0.914677,0.938627,563785,270693647,
