Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
5/11/2019,3.45,3.66,3.41,3.62,3098696039,3398966741,
4/11/2019,3.29,3.48,3.26,3.45,2622910762,3234215785,
3/11/2019,3.33,3.35,3.22,3.28,1747407101,3083125737,
2/11/2019,3.35,3.39,3.31,3.33,1853095765,3129373031,
1/11/2019,3.28,3.38,3.24,3.35,2155169872,3147694261,
31/10/2019,3.30,3.37,3.20,3.28,2214401900,3073979520,
30/10/2019,3.41,3.41,3.22,3.30,2485786630,3093636013,
29/10/2019,3.29,3.45,3.29,3.41,2600414930,3196064369,
28/10/2019,3.34,3.50,3.26,3.30,3132020604,3092271494,
27/10/2019,3.14,3.44,3.09,3.34,3568565292,3130088275,
26/10/2019,3.18,3.48,3.02,3.14,4412536644,2940437151,
25/10/2019,2.75,3.23,2.75,3.18,3298466972,2981762506,
24/10/2019,2.73,2.79,2.69,2.75,1677353890,2576866486,
23/10/2019,2.91,2.92,2.62,2.72,2316838034,2550928755,
22/10/2019,2.94,3.01,2.89,2.90,1939157471,2721429893,
21/10/2019,2.93,2.96,2.89,2.94,1669867319,2755093990,
20/10/2019,2.88,2.94,2.85,2.93,1400512069,2740115300,
19/10/2019,2.89,2.92,2.86,2.88,1417496827,2699359025,
18/10/2019,2.96,2.97,2.78,2.89,1744772631,2706249984,
17/10/2019,2.95,2.97,2.91,2.96,1439284340,2775911462,
16/10/2019,2.99,3.01,2.89,2.95,1501128756,2758656966,
15/10/2019,3.17,3.17,2.93,2.99,1645524106,2798959756,
14/10/2019,3.12,3.18,3.12,3.17,1389395737,2965197714,
13/10/2019,3.08,3.14,3.08,3.12,1327230774,2920280356,
12/10/2019,3.14,3.20,3.06,3.09,1257929733,2886738787,
11/10/2019,3.16,3.21,3.11,3.14,1550194188,2934284706,
10/10/2019,3.25,3.25,3.08,3.16,1605661953,2955018796,
9/10/2019,3.18,3.28,3.14,3.25,1748770013,3041803860,
8/10/2019,3.19,3.23,3.14,3.18,1351333142,2969980622,
7/10/2019,2.95,3.24,2.93,3.19,1881135399,2986237470,
6/10/2019,2.99,3.00,2.91,2.95,1182881123,2760544954,
5/10/2019,3.02,3.02,2.94,2.99,1146410478,2792513869,
4/10/2019,2.94,3.07,2.91,3.02,1302959771,2823239003,
3/10/2019,3.01,3.02,2.87,2.94,1213673803,2744238578,
2/10/2019,2.96,3.04,2.91,3.02,1283741026,2816840616,
1/10/2019,2.96,3.09,2.90,2.96,1740106578,2762869404,
30/9/2019,2.80,2.99,2.75,2.96,1771759106,2761785237,
29/9/2019,2.86,2.87,2.73,2.80,1199067769,2611476257,
28/9/2019,2.86,2.91,2.82,2.86,1202599804,2665884416,
27/9/2019,2.82,2.90,2.74,2.86,1640491240,2668417135,
26/9/2019,2.91,2.91,2.67,2.82,2002696178,2629304214,
25/9/2019,2.82,2.97,2.77,2.91,2604980924,2717111008,
24/9/2019,3.70,3.72,2.62,2.83,3744722132,2636842184,
23/9/2019,3.83,3.85,3.69,3.70,1746033232,3449251025,
22/9/2019,4.01,4.01,3.76,3.83,1617857451,3575680045,
21/9/2019,4.01,4.07,3.99,4.01,1669662398,3743747685,
20/9/2019,3.98,4.02,3.88,4.01,1718900264,3738829719,
19/9/2019,4.09,4.09,3.84,3.98,2353748047,3711793137,
18/9/2019,4.08,4.17,4.08,4.09,2062861120,3811452000,
17/9/2019,4.08,4.20,4.04,4.08,2045030919,3805634481,
16/9/2019,4.07,4.14,3.97,4.08,2152640560,3804492229,
15/9/2019,4.01,4.13,4.00,4.07,1883036239,3790231233,
14/9/2019,3.73,4.07,3.70,4.01,2155791468,3735563484,
13/9/2019,3.72,3.74,3.68,3.72,1383810502,3469358106,
12/9/2019,3.76,3.77,3.67,3.72,1413298425,3464507957,
11/9/2019,3.78,3.81,3.67,3.76,1996661046,3501970331,
10/9/2019,3.88,3.91,3.71,3.78,1901889048,3518818087,
9/9/2019,3.79,3.94,3.64,3.88,2664492987,3611555645,
8/9/2019,3.57,3.79,3.56,3.78,2112877993,3514317860,
7/9/2019,3.23,3.64,3.21,3.57,2041346706,3325032879,
6/9/2019,3.28,3.34,3.17,3.23,1541617874,3003689862,
5/9/2019,3.31,3.33,3.22,3.28,1266157078,3052103091,
4/9/2019,3.36,3.36,3.30,3.31,1177612222,3083505295,
3/9/2019,3.32,3.44,3.32,3.36,1574861177,3122268435,
2/9/2019,3.28,3.34,3.23,3.32,1242541322,3090267120,
1/9/2019,3.33,3.34,3.16,3.28,1255219410,3047908480,
31/8/2019,3.22,3.37,3.20,3.33,1163952025,3094460505,
30/8/2019,3.22,3.28,3.19,3.22,1185733715,2990601807,
29/8/2019,3.29,3.29,3.15,3.22,1610921446,2988904956,
28/8/2019,3.56,3.56,3.24,3.29,1694550394,3057450663,
27/8/2019,3.58,3.59,3.51,3.55,1189414275,3300394281,
26/8/2019,3.56,3.67,3.55,3.58,1430295596,3329286906,
25/8/2019,3.67,3.70,3.50,3.56,1373815044,3305131642,
24/8/2019,3.68,3.70,3.57,3.67,1379934416,3405490994,
23/8/2019,3.64,3.73,3.61,3.68,1535132626,3419845291,
22/8/2019,3.50,3.69,3.45,3.64,1571657696,3378816196,
21/8/2019,3.68,3.69,3.42,3.50,1668700840,3248395587,
20/8/2019,3.74,3.74,3.61,3.68,1262263887,3416503999,
19/8/2019,3.70,3.78,3.67,3.73,1301839627,3466606460,
18/8/2019,3.56,3.76,3.52,3.70,1276665931,3436755575,
17/8/2019,3.59,3.62,3.50,3.56,1075202022,3304793049,
16/8/2019,3.63,3.65,3.50,3.59,1400875543,3331963501,
15/8/2019,3.67,3.70,3.44,3.63,2124376827,3370040446,
14/8/2019,4.06,4.11,3.64,3.67,1983765415,3400068361,
13/8/2019,4.13,4.14,4.00,4.07,1510589404,3769909633,
12/8/2019,4.19,4.19,4.10,4.13,1256738550,3828810687,
11/8/2019,4.07,4.24,4.07,4.19,1554705813,3885696389,
10/8/2019,3.91,4.13,3.91,4.07,1609505759,3770628346,
9/8/2019,4.16,4.18,3.87,3.91,1552785820,3621349599,
8/8/2019,4.23,4.23,4.10,4.16,1214054183,3851788620,
7/8/2019,4.19,4.27,4.16,4.23,1387308866,3918356525,
6/8/2019,4.49,4.50,4.10,4.19,1706639013,3883024584,
5/8/2019,4.24,4.57,4.23,4.49,1747569598,4155719855,
4/8/2019,4.30,4.33,4.20,4.24,1116858840,3928841375,
3/8/2019,4.19,4.35,4.18,4.30,1321285993,3981832064,
2/8/2019,4.33,4.36,4.12,4.19,1433545502,3877531096,
1/8/2019,4.43,4.43,4.25,4.33,1324604253,4007034927,
