Date;Opens at:;Closes at:;Highest at:;Lowest at:;Volume Traded:;Market Cap:;
27/3/2018;0.228565;0.229138;0.205230;0.216033;37693300;4007540048;
26/3/2018;0.239258;0.246144;0.217238;0.228861;44406300;4245448887;
25/3/2018;0.233062;0.242739;0.230378;0.239952;31527600;4450855712;
24/3/2018;0.237745;0.245778;0.234044;0.235422;37806800;4366828864;
23/3/2018;0.242993;0.242993;0.224581;0.236147;49937100;4380276776;
22/3/2018;0.255170;0.259328;0.228713;0.243212;53777200;4511324898;
21/3/2018;0.270670;0.271789;0.249781;0.254636;93970496;4723227612;
20/3/2018;0.249992;0.282082;0.235574;0.267968;88101600;4970518636;
19/3/2018;0.222368;0.250226;0.212955;0.250226;93820800;4628851811;
18/3/2018;0.206409;0.222828;0.158913;0.220473;91400496;4078460519;
17/3/2018;0.230277;0.234321;0.200989;0.206731;33001800;3824251593;
16/3/2018;0.240988;0.241545;0.227545;0.229991;23756700;4254531069;
15/3/2018;0.248854;0.250575;0.217064;0.240655;54358800;4451800974;
14/3/2018;0.291850;0.297763;0.240711;0.248689;49138300;4600419158;
13/3/2018;0.290151;0.301183;0.282290;0.290193;24814700;5368188441;
12/3/2018;0.304301;0.312193;0.286332;0.291765;29443200;5397195313;
11/3/2018;0.291868;0.306688;0.280042;0.304217;26023900;5627534242;
10/3/2018;0.315618;0.320392;0.290070;0.292661;21963200;5413765900;
9/3/2018;0.311237;0.315440;0.267454;0.311859;56838800;5768898149;
8/3/2018;0.329847;0.341127;0.306218;0.311938;47233100;5770353784;
7/3/2018;0.337814;0.349137;0.300388;0.329103;62389100;6078003667;
6/3/2018;0.351753;0.366554;0.335254;0.337911;44141000;6240667058;
5/3/2018;0.363777;0.398224;0.352031;0.352031;98523696;6501352349;
4/3/2018;0.354031;0.363792;0.342398;0.361930;99892704;6684166251;
3/3/2018;0.319021;0.350168;0.313368;0.350168;52827100;6466943432;
2/3/2018;0.338691;0.340805;0.318850;0.320107;38378100;5911772933;
1/3/2018;0.334118;0.347566;0.321558;0.339314;46631800;6266485694;
28/2/2018;0.360410;0.364738;0.333916;0.333916;38961000;6166788733;
27/2/2018;0.364632;0.372450;0.354834;0.362051;38136100;6686386249;
26/2/2018;0.358687;0.371765;0.346502;0.364579;42535600;6732985046;
25/2/2018;0.354549;0.366940;0.336719;0.357302;42268800;6598592820;
24/2/2018;0.382687;0.386899;0.346156;0.355163;34738100;6559089633;
23/2/2018;0.364134;0.390408;0.352623;0.381985;56829000;7054429394;
22/2/2018;0.393891;0.408898;0.358483;0.366447;69561104;6767470980;
21/2/2018;0.399718;0.433562;0.379845;0.396765;132189000;7327373306;
20/2/2018;0.452845;0.455373;0.399315;0.402289;104842000;7429388019;
19/2/2018;0.450437;0.461753;0.448995;0.452932;57015400;8364544915;
18/2/2018;0.479855;0.486165;0.441988;0.450399;74452000;8317764784;
17/2/2018;0.455103;0.483244;0.451585;0.479075;104733000;8832967533;
16/2/2018;0.451796;0.458327;0.441777;0.455446;53289200;8397306978;
15/2/2018;0.452048;0.463623;0.444260;0.453556;106142000;8362459334;
14/2/2018;0.409872;0.457474;0.402079;0.453888;192628992;8368583821;
13/2/2018;0.396419;0.435547;0.374388;0.410614;196175008;7568663140;
12/2/2018;0.374181;0.401820;0.374181;0.395649;61140000;7292707726;
11/2/2018;0.406615;0.406615;0.357825;0.370005;85791696;6820022864;
10/2/2018;0.398440;0.453920;0.384953;0.406856;227551008;7499259276;
9/2/2018;0.360711;0.402324;0.348872;0.401068;144231008;7392564403;
8/2/2018;0.344930;0.373893;0.344930;0.363565;121448000;6701291920;
7/2/2018;0.368956;0.380924;0.337244;0.342125;188328000;6306098922;
6/2/2018;0.336738;0.374247;0.266352;0.370811;518084992;6834802124;
5/2/2018;0.383191;0.425340;0.312975;0.331192;339507008;6105929898;
4/2/2018;0.425970;0.467492;0.366818;0.377231;231808000;6954714441;
3/2/2018;0.405950;0.478678;0.345184;0.430056;282348992;7926463694;
2/2/2018;0.455087;0.455087;0.285878;0.405075;396784000;7466031202;
1/2/2018;0.540834;0.542970;0.429680;0.456455;172407008;8413026634;
31/1/2018;0.488731;0.555212;0.440520;0.539797;288692992;9948367356;
30/1/2018;0.590831;0.590831;0.475736;0.489648;178892992;8749366068;
29/1/2018;0.632602;0.632602;0.583512;0.589283;118507000;10529458895;
28/1/2018;0.615916;0.640046;0.615448;0.634421;194610000;11335884854;
27/1/2018;0.631495;0.639450;0.610086;0.613061;216912992;10954210844;
26/1/2018;0.602163;0.645780;0.553197;0.633916;787644032;11326835705;
25/1/2018;0.567863;0.649971;0.556165;0.608253;627336000;10868259393;
24/1/2018;0.486517;0.589589;0.473565;0.567014;669318976;10131381392;
23/1/2018;0.475039;0.518281;0.434858;0.486185;207031008;8687107627;
22/1/2018;0.465901;0.529766;0.432834;0.486338;442542016;8689734178;
21/1/2018;0.534347;0.534347;0.445113;0.464117;161687008;8304227685;
20/1/2018;0.509950;0.547453;0.502153;0.534677;204012992;9566699845;
19/1/2018;0.503367;0.535594;0.481281;0.506232;207275008;9056966616;
18/1/2018;0.479522;0.570070;0.453596;0.509523;472047008;9115817066;
17/1/2018;0.441944;0.503706;0.305034;0.477187;486788992;8537268440;
16/1/2018;0.600117;0.600117;0.323407;0.441197;466139008;7893354977;
15/1/2018;0.625504;0.670579;0.599138;0.599271;345561984;10721304063;
14/1/2018;0.672198;0.672198;0.582819;0.630856;116460000;11286324603;
13/1/2018;0.681853;0.721316;0.643237;0.671564;189183008;12014552653;
12/1/2018;0.558864;0.715440;0.534755;0.677960;394376000;12128805963;
11/1/2018;0.563690;0.613405;0.437407;0.558126;330878016;9984865520;
10/1/2018;0.588565;0.588565;0.483044;0.566930;249019008;10142317836;
9/1/2018;0.628026;0.649552;0.568159;0.585653;208330000;10471549539;
8/1/2018;0.695952;0.695952;0.555769;0.629323;249426000;11252258285;
7/1/2018;0.709730;0.744735;0.661080;0.699645;347556992;12508154526;
6/1/2018;0.663060;0.788507;0.614300;0.709945;440182016;12692260620;
5/1/2018;0.739457;0.791967;0.577509;0.662712;727409024;11847825840;
4/1/2018;0.892399;0.938144;0.677496;0.724050;892268032;12944011352;
3/1/2018;0.562720;0.919994;0.562572;0.896227;1513270016;16022043128;
2/1/2018;0.496876;0.593645;0.472748;0.564766;676667008;10096395937;
1/1/2018;0.360422;0.523593;0.360422;0.480008;669372032;8572450040;
31/12/2017;0.317846;0.364302;0.307454;0.360756;183768000;6442729108;
30/12/2017;0.316473;0.390380;0.289056;0.323202;537916032;5772053114;
29/12/2017;0.223778;0.335760;0.222680;0.322941;387880000;5767397608;
28/12/2017;0.227821;0.228361;0.200481;0.223544;75925400;3992269640;
27/12/2017;0.226261;0.233267;0.216719;0.229224;78509400;4093708543;
26/12/2017;0.228649;0.232918;0.210969;0.226018;96759296;4036453047;
25/12/2017;0.226538;0.234519;0.212722;0.228511;71737296;4080938986;
24/12/2017;0.236793;0.237185;0.198229;0.224450;71071600;4008414571;
23/12/2017;0.220812;0.263453;0.213736;0.234179;116122000;4182163136;
22/12/2017;0.258506;0.276193;0.161494;0.216717;229459008;3870314703;
21/12/2017;0.252894;0.280786;0.240672;0.257200;199122000;4593278059;
20/12/2017;0.264813;0.265206;0.213690;0.252386;250599008;4507287572;
19/12/2017;0.276017;0.300504;0.245986;0.264310;212548992;4720226836;
18/12/2017;0.273167;0.278075;0.257238;0.276283;201720992;4932390332;
17/12/2017;0.234672;0.300678;0.227982;0.266621;423360992;4759887397;
16/12/2017;0.196077;0.236646;0.190341;0.232125;234172992;4144040115;
15/12/2017;0.198565;0.204663;0.163988;0.195862;260228992;3496644669;
14/12/2017;0.148829;0.209779;0.147458;0.188907;281635008;3372416503;
13/12/2017;0.154966;0.162841;0.140410;0.149342;107122000;2666054042;
12/12/2017;0.143231;0.162208;0.136176;0.156444;135847008;2791470993;
11/12/2017;0.118252;0.151842;0.117751;0.144956;117548000;2585864994;
10/12/2017;0.138053;0.138053;0.103975;0.119263;91047600;2127332759;
9/12/2017;0.140346;0.147715;0.124521;0.135122;102117000;2410170626;
8/12/2017;0.137887;0.145762;0.120002;0.137260;188452000;2448265495;
7/12/2017;0.153297;0.177148;0.131568;0.133046;312352992;2373092260;
6/12/2017;0.121563;0.167933;0.111746;0.151622;384659008;2704425496;
5/12/2017;0.097240;0.127591;0.093964;0.123523;152740992;2198933972;
4/12/2017;0.089487;0.097610;0.087554;0.097610;37476600;1733830790;
3/12/2017;0.093531;0.096906;0.086840;0.089035;55809800;1581524495;
2/12/2017;0.090184;0.098519;0.089947;0.093816;82791104;1666445145;
1/12/2017;0.072181;0.091459;0.071534;0.089883;102074000;1596583156;
30/11/2017;0.065554;0.078906;0.063939;0.072871;66684900;1294394109;
29/11/2017;0.081939;0.099881;0.060393;0.064424;232135008;1144361584;
28/11/2017;0.056877;0.084987;0.056486;0.081415;142588992;1444340367;
27/11/2017;0.048866;0.062059;0.048501;0.059843;45702000;1060055478;
26/11/2017;0.043762;0.049111;0.043762;0.048896;30583700;866134833;
25/11/2017;0.040280;0.043943;0.040040;0.043639;10488700;773018242;
24/11/2017;0.040437;0.041181;0.038939;0.040193;11277900;711979858;
23/11/2017;0.042674;0.044142;0.040149;0.040535;22012000;718036183;
22/11/2017;0.037669;0.042299;0.037566;0.042299;13859400;749277480;
21/11/2017;0.038127;0.039060;0.036212;0.037668;9113270;667237991;
20/11/2017;0.036619;0.039783;0.036174;0.038121;13726200;675262806;
19/11/2017;0.036482;0.039945;0.036039;0.036566;17796700;647776793;
18/11/2017;0.035494;0.036583;0.034652;0.036583;6979350;648069075;
17/11/2017;0.037144;0.037293;0.034894;0.035572;11612900;630160783;
16/11/2017;0.036987;0.037897;0.034634;0.037234;20597200;659606859;
15/11/2017;0.036471;0.037343;0.034680;0.037053;28206500;656403844;
14/11/2017;0.030609;0.037129;0.030382;0.036374;18880900;603395248;
13/11/2017;0.028115;0.031968;0.028041;0.030656;11245700;508531199;
12/11/2017;0.032965;0.033334;0.027469;0.028182;17002300;467489620;
11/11/2017;0.033083;0.035829;0.031881;0.033053;17914400;548293126;
10/11/2017;0.039833;0.039833;0.031366;0.033073;32634200;548623234;
9/11/2017;0.033792;0.040380;0.033744;0.039946;32813200;662633315;
8/11/2017;0.030657;0.035266;0.029160;0.033763;39618700;560065828;
7/11/2017;0.028874;0.032871;0.028874;0.030699;30855800;509252363;
6/11/2017;0.026694;0.029117;0.026422;0.028880;12830800;479061086;
5/11/2017;0.027244;0.027869;0.026324;0.026765;8898200;443976952;
4/11/2017;0.027829;0.028660;0.026961;0.027294;10822300;452758726;
3/11/2017;0.027498;0.028573;0.025540;0.027779;18470900;460812304;
2/11/2017;0.027025;0.028644;0.023969;0.027607;34417400;457952496;
1/11/2017;0.029387;0.030124;0.027213;0.027353;14361700;453737417;
31/10/2017;0.031606;0.031815;0.028622;0.029182;16918000;484076483;
30/10/2017;0.030731;0.032085;0.029874;0.031804;14186100;527564618;
29/10/2017;0.031104;0.033388;0.029866;0.030331;22646700;503127063;
28/10/2017;0.034284;0.034615;0.030938;0.031038;8887170;514851417;
27/10/2017;0.034680;0.035061;0.033246;0.034236;15974900;567897998;
26/10/2017;0.035246;0.037127;0.034463;0.034546;23633200;573050177;
25/10/2017;0.036433;0.037877;0.034006;0.035004;35434500;580637464;
24/10/2017;0.034466;0.042909;0.033463;0.036649;73178896;607931455;
23/10/2017;0.031206;0.036949;0.030019;0.033832;43494400;561193891;
22/10/2017;0.036487;0.037668;0.030483;0.031269;56070400;518691002;
21/10/2017;0.027343;0.038015;0.024250;0.036429;60801200;604279147;
20/10/2017;0.031246;0.032652;0.025472;0.026757;35088200;443831854;
19/10/2017;0.035176;0.035356;0.029638;0.031195;41683000;517461813;
18/10/2017;0.045810;0.045930;0.033016;0.035133;66483500;582774634;
17/10/2017;0.036511;0.046700;0.035483;0.045842;146372000;760411835;
16/10/2017;0.018929;0.049123;0.018683;0.036865;291627008;611510333;
15/10/2017;0.017291;0.019049;0.016837;0.018925;9059430;313926186;
14/10/2017;0.018017;0.019165;0.017522;0.017522;5671720;290643713;
13/10/2017;0.017650;0.018663;0.017365;0.017960;10486000;297910750;
12/10/2017;0.019498;0.019869;0.017362;0.017784;14626800;294994643;
11/10/2017;0.018870;0.020072;0.018239;0.019450;12189100;322636291;
10/10/2017;0.017440;0.018953;0.016589;0.018953;11082800;314390583;
9/10/2017;0.018800;0.022022;0.016326;0.017601;29343800;291958540;
8/10/2017;0.020691;0.022042;0.018229;0.018598;23922100;308491299;
7/10/2017;0.018443;0.024591;0.018443;0.020959;56853100;347652755;
6/10/2017;0.014657;0.019194;0.014657;0.018403;24002100;305253398;
5/10/2017;0.011881;0.015283;0.011736;0.014576;9616220;241776421;
4/10/2017;0.012469;0.012537;0.011573;0.011851;1670080;196585372;
3/10/2017;0.012947;0.012947;0.011327;0.012404;2577540;205743338;
2/10/2017;0.013697;0.013734;0.012638;0.012962;2362700;215012278;
1/10/2017;0.013813;0.013864;0.013383;0.013688;1534340;227054710;
30/9/2017;0.013162;0.013945;0.013141;0.013858;1668730;229866272;
29/9/2017;0.013816;0.013877;0.012906;0.013204;1967140;219019763;
28/9/2017;0.014316;0.014562;0.013549;0.013863;2978100;229955760;
27/9/2017;0.012299;0.014896;0.012299;0.014378;5645900;238499615;
26/9/2017;0.012077;0.012537;0.011929;0.012388;2222670;205482425;
25/9/2017;0.011551;0.012454;0.011427;0.012073;2426680;200257549;
24/9/2017;0.011915;0.012024;0.011394;0.011563;1065700;191799701;
23/9/2017;0.010755;0.011897;0.010650;0.011896;2032830;197314952;
22/9/2017;0.010699;0.011150;0.010360;0.010776;1825510;178748896;
21/9/2017;0.012104;0.012163;0.010523;0.010600;2524650;175826228;
20/9/2017;0.011781;0.012598;0.011244;0.012236;2522500;202961266;
19/9/2017;0.013453;0.013505;0.011414;0.011795;3583140;195638007;
18/9/2017;0.011173;0.013639;0.011173;0.013455;4635400;223176172;
17/9/2017;0.011710;0.011710;0.010180;0.011211;2253630;185949728;
16/9/2017;0.012047;0.012474;0.010492;0.011699;3639010;194049211;
15/9/2017;0.011129;0.012571;0.006892;0.012097;11877600;200645909;
14/9/2017;0.015355;0.015550;0.011038;0.011038;4609450;183088409;
13/9/2017;0.016198;0.016301;0.014656;0.015328;2671500;254247075;
12/9/2017;0.017014;0.017677;0.016036;0.016324;3189200;270767827;
11/9/2017;0.016276;0.017649;0.015954;0.016993;3903590;281867705;
10/9/2017;0.017109;0.017193;0.015628;0.016269;3452690;269850422;
9/9/2017;0.017521;0.017739;0.016580;0.017095;2461230;283556252;
8/9/2017;0.020058;0.020346;0.016905;0.017447;5110680;289398190;
7/9/2017;0.020353;0.020655;0.019433;0.020096;3784650;333332120;
6/9/2017;0.018580;0.020887;0.018580;0.020346;4741770;337480526;
5/9/2017;0.017857;0.019062;0.015980;0.018567;5204660;307972255;
4/9/2017;0.021310;0.021339;0.016690;0.017625;6341980;292343654;
3/9/2017;0.020813;0.021904;0.020297;0.021296;2524130;353239045;
2/9/2017;0.024058;0.024326;0.020413;0.020837;6551880;345620704;
1/9/2017;0.022338;0.024472;0.021455;0.023954;8806440;397328639;
31/8/2017;0.021194;0.022502;0.020776;0.022405;5039660;371635580;
30/8/2017;0.020056;0.021240;0.019883;0.021224;5836630;245915253;
29/8/2017;0.020497;0.020823;0.019424;0.020104;5990490;232944910;
28/8/2017;0.019862;0.021014;0.019239;0.020525;6305440;237689179;
27/8/2017;0.021120;0.021445;0.019569;0.019785;4308080;228407303;
26/8/2017;0.020325;0.021226;0.019013;0.021208;6739770;244171756;
25/8/2017;0.019036;0.020497;0.018367;0.020497;6734260;234672130;
24/8/2017;0.020465;0.021513;0.018510;0.019024;9530830;212663745;
23/8/2017;0.021459;0.023979;0.019393;0.020222;25240300;225900217;
22/8/2017;0.019660;0.021753;0.016734;0.021624;18062400;241323726;
21/8/2017;0.017669;0.020365;0.017092;0.019753;9391270;220091607;
20/8/2017;0.016481;0.018386;0.016148;0.017631;7276760;195497252;
19/8/2017;0.016862;0.017201;0.015550;0.016513;4290190;183038457;
18/8/2017;0.017326;0.017585;0.016572;0.016842;4253200;186156444;
17/8/2017;0.017715;0.018238;0.016865;0.017327;7228100;191470516;
16/8/2017;0.017377;0.018561;0.017127;0.017702;8427430;195445910;
15/8/2017;0.017605;0.018891;0.016068;0.017433;15330000;192449007;
14/8/2017;0.018313;0.019210;0.016820;0.017622;9974570;194396136;
13/8/2017;0.020234;0.020234;0.017237;0.018250;18070400;201269877;
12/8/2017;0.021400;0.022192;0.019601;0.020218;8536080;222852876;
11/8/2017;0.021940;0.022304;0.020751;0.021480;6968740;236695111;
10/8/2017;0.022993;0.023450;0.021993;0.022007;5144750;242423021;
9/8/2017;0.023813;0.024613;0.021601;0.022996;9943390;253162910;
8/8/2017;0.022300;0.023737;0.021703;0.023737;8748670;261126915;
7/8/2017;0.022697;0.023050;0.021222;0.022195;10141400;243312799;
6/8/2017;0.023835;0.024723;0.022618;0.022701;11789300;248740386;
5/8/2017;0.022800;0.026538;0.021051;0.023984;28582700;262677398;
4/8/2017;0.018846;0.022411;0.018597;0.022241;14348900;243504638;
3/8/2017;0.018313;0.018981;0.018207;0.018860;3565840;206435383;
2/8/2017;0.017906;0.019188;0.017527;0.018413;8405370;199585759;
1/8/2017;0.016102;0.017955;0.015866;0.017933;7577370;194180751;
31/7/2017;0.015894;0.016462;0.015192;0.016095;4522640;174210440;
30/7/2017;0.017492;0.017492;0.015922;0.015984;3890430;172408327;
29/7/2017;0.016930;0.017447;0.015495;0.017447;4313590;188112515;
28/7/2017;0.018420;0.018677;0.016448;0.016961;8881060;182835489;
27/7/2017;0.018937;0.019232;0.018075;0.018322;4931040;197410296;
26/7/2017;0.018577;0.019694;0.017651;0.018878;7069110;203360504;
25/7/2017;0.022616;0.022909;0.017189;0.018551;11337500;199787123;
24/7/2017;0.021672;0.022820;0.020864;0.022605;6419140;243197576;
23/7/2017;0.022909;0.023715;0.020321;0.021769;10264600;234106842;
22/7/2017;0.019178;0.023540;0.019144;0.022877;16277000;245945842;
21/7/2017;0.018994;0.020628;0.018685;0.019201;9737820;206386924;
20/7/2017;0.017338;0.020398;0.017338;0.018859;11307300;202500302;
19/7/2017;0.018771;0.019916;0.017100;0.017256;6628620;185247864;
18/7/2017;0.018731;0.020158;0.017810;0.018666;9243940;200039851;
17/7/2017;0.015511;0.018935;0.015511;0.018614;11344300;199305169;
16/7/2017;0.017577;0.018951;0.013772;0.015654;23584100;167209881;
15/7/2017;0.016244;0.018272;0.015029;0.017618;20287200;188124611;
14/7/2017;0.017373;0.017373;0.014969;0.016321;12282200;174233848;
13/7/2017;0.018142;0.020118;0.015719;0.017351;28951100;185036978;
12/7/2017;0.014322;0.017907;0.012816;0.017907;16361500;190632055;
11/7/2017;0.014858;0.015647;0.012365;0.014518;17042700;154045188;
10/7/2017;0.019547;0.019955;0.013970;0.015137;10800400;160324834;
9/7/2017;0.021628;0.022491;0.019499;0.019499;4104420;206045132;
8/7/2017;0.020423;0.021862;0.017816;0.021597;10411800;227948745;
7/7/2017;0.025482;0.025512;0.019980;0.020415;8666130;215271326;
6/7/2017;0.025502;0.026190;0.025194;0.025418;3682330;265796810;
5/7/2017;0.025681;0.025858;0.024795;0.025441;3517740;265865103;
4/7/2017;0.026169;0.027910;0.025646;0.025750;6393470;268311310;
3/7/2017;0.025696;0.026887;0.024591;0.026266;7572990;273458212;
2/7/2017;0.024477;0.025827;0.022372;0.025706;11857600;266626291;
1/7/2017;0.026959;0.028074;0.023388;0.024466;9301920;253438971;
30/6/2017;0.029028;0.029625;0.026834;0.026988;7756010;278190509;
29/6/2017;0.031839;0.032263;0.028674;0.029039;10598500;296393878;
28/6/2017;0.029205;0.033615;0.028027;0.031998;17106400;325375282;
27/6/2017;0.030218;0.031348;0.024228;0.029113;16402100;290633458;
26/6/2017;0.033454;0.035432;0.025687;0.030218;16853100;294588594;
25/6/2017;0.038099;0.038483;0.031113;0.033373;14106200;325334341;
24/6/2017;0.040449;0.041339;0.038154;0.038210;6225160;372488921;
23/6/2017;0.038643;0.041846;0.038487;0.041397;7804070;403556368;
22/6/2017;0.038317;0.039650;0.037502;0.038720;7197940;377458341;
21/6/2017;0.039372;0.039702;0.037121;0.038124;8606140;371652841;
20/6/2017;0.040357;0.043331;0.038141;0.039366;22146100;383764155;
19/6/2017;0.038310;0.041273;0.038182;0.040252;10118500;392399294;
18/6/2017;0.039137;0.039217;0.037875;0.038332;6462560;370483941;
17/6/2017;0.037526;0.039631;0.036814;0.039251;9302020;379367913;
16/6/2017;0.037467;0.038287;0.035686;0.037536;7608740;362785841;
15/6/2017;0.039994;0.039994;0.032046;0.037439;13021600;361851931;
14/6/2017;0.041905;0.044759;0.037485;0.039828;16478300;384944291;
13/6/2017;0.039688;0.043096;0.039382;0.041860;14126100;404577559;
12/6/2017;0.045825;0.047296;0.037441;0.039988;14843000;386480651;
11/6/2017;0.042751;0.046864;0.041732;0.045915;18273600;443769782;
10/6/2017;0.047365;0.047856;0.042224;0.042866;22225600;414295790;
9/6/2017;0.050330;0.052061;0.046599;0.047356;27987400;457691408;
8/6/2017;0.046835;0.056739;0.045391;0.050420;69077400;487310650;
7/6/2017;0.045483;0.053941;0.045153;0.047098;50180500;455205237;
6/6/2017;0.041515;0.046595;0.039044;0.045407;27300600;438856998;
5/6/2017;0.039833;0.043130;0.039588;0.041507;16897100;401161855;
4/6/2017;0.038989;0.040565;0.036989;0.039989;11654400;386496757;
3/6/2017;0.040042;0.041036;0.037445;0.039294;14987500;379770165;
2/6/2017;0.043191;0.043705;0.038478;0.040226;15282100;388774433;
1/6/2017;0.034424;0.044108;0.034346;0.043069;46517700;416253696;
31/5/2017;0.030800;0.035262;0.029765;0.034273;20809500;331215514;
30/5/2017;0.036753;0.038143;0.030931;0.031009;15039500;299659450;
29/5/2017;0.035289;0.038677;0.033736;0.037044;14856200;357976608;
28/5/2017;0.033198;0.039951;0.030864;0.035364;22760700;341743614;
27/5/2017;0.040732;0.043088;0.023228;0.033024;34650400;317855436;
26/5/2017;0.039485;0.052619;0.036826;0.041065;29999000;395252724;
25/5/2017;0.050931;0.051210;0.039599;0.040021;38523600;385205549;
24/5/2017;0.055403;0.058619;0.048900;0.051364;33639600;494386043;
23/5/2017;0.051216;0.057882;0.050558;0.055500;27316000;534195995;
22/5/2017;0.062549;0.064910;0.046861;0.051003;51927100;490904644;
21/5/2017;0.053996;0.067443;0.052949;0.060843;68217904;585609334;
20/5/2017;0.049562;0.054898;0.049562;0.053888;28521900;515425874;
19/5/2017;0.046302;0.055402;0.045009;0.049576;43101100;474187610;
18/5/2017;0.048089;0.048857;0.042866;0.046270;32403600;442319338;
17/5/2017;0.049946;0.054295;0.039446;0.048568;62153000;464225854;
16/5/2017;0.043404;0.051660;0.043404;0.049368;88963696;471828182;
15/5/2017;0.038589;0.043638;0.037598;0.043552;45247300;416245471;
14/5/2017;0.037482;0.041151;0.036520;0.038648;24580000;368698344;
13/5/2017;0.039963;0.041415;0.031632;0.037586;38550000;358565317;
12/5/2017;0.037228;0.046143;0.036248;0.040706;82480400;388322978;
11/5/2017;0.031073;0.043411;0.026957;0.036203;78875504;345367261;
10/5/2017;0.028423;0.036855;0.027191;0.031376;56635600;299317130;
9/5/2017;0.039671;0.043180;0.022391;0.027647;102791000;263741352;
8/5/2017;0.043297;0.054733;0.031139;0.039880;235720992;380424655;
7/5/2017;0.021414;0.062327;0.018637;0.043984;280844992;409807811;
6/5/2017;0.010784;0.022215;0.010784;0.021343;106770000;198863056;
5/5/2017;0.006623;0.013567;0.006564;0.010877;61331300;101343897;
4/5/2017;0.005198;0.006960;0.005174;0.006628;9005050;61757165;
3/5/2017;0.004816;0.005252;0.004525;0.005197;3243780;48420245;
2/5/2017;0.005153;0.005373;0.004428;0.004834;3915940;45039289;
1/5/2017;0.004835;0.005805;0.004654;0.005138;6020040;47876489;
30/4/2017;0.004975;0.005379;0.004785;0.004840;4071450;45092677;
29/4/2017;0.004532;0.005105;0.004427;0.004971;3841410;46312679;
28/4/2017;0.003971;0.004633;0.003965;0.004551;3809910;42406416;
27/4/2017;0.003839;0.003982;0.003825;0.003970;1146270;36990289;
26/4/2017;0.003805;0.004070;0.003749;0.003835;1690360;35736092;
25/4/2017;0.003849;0.003887;0.003761;0.003808;964780;35476607;
24/4/2017;0.003521;0.003959;0.003503;0.003840;1869950;35782026;
23/4/2017;0.003484;0.003534;0.003443;0.003506;455599;32666892;
22/4/2017;0.003465;0.003553;0.003465;0.003506;562394;32670246;
21/4/2017;0.003365;0.003496;0.003319;0.003466;832714;32290288;
20/4/2017;0.003554;0.003692;0.003274;0.003368;1480220;31381668;
19/4/2017;0.003730;0.003746;0.003514;0.003574;1247360;33301305;
18/4/2017;0.003582;0.003718;0.003398;0.003706;1311170;34531407;
17/4/2017;0.003757;0.003799;0.003432;0.003555;2006350;33118351;
16/4/2017;0.003389;0.003892;0.003313;0.003737;2437240;34822937;
15/4/2017;0.003129;0.003387;0.003065;0.003385;997774;31540793;
14/4/2017;0.003077;0.003266;0.003004;0.003128;1618350;29142410;
13/4/2017;0.003021;0.003099;0.002976;0.003060;940308;28494641;
12/4/2017;0.002768;0.003166;0.002766;0.003036;1672850;28272200;
11/4/2017;0.002808;0.002820;0.002743;0.002782;464053;25194323;
10/4/2017;0.002752;0.002826;0.002671;0.002788;584656;25250384;
9/4/2017;0.002910;0.002939;0.002701;0.002745;1153510;24858879;
8/4/2017;0.002746;0.003078;0.002724;0.002920;1112600;26440240;
7/4/2017;0.002808;0.002945;0.002646;0.002767;2167870;25060743;
6/4/2017;0.003140;0.003390;0.002754;0.002824;1977700;19910380;
5/4/2017;0.003006;0.003481;0.002945;0.003131;2314330;22077007;
4/4/2017;0.003152;0.003338;0.002826;0.003046;2078250;21480119;
3/4/2017;0.004118;0.004982;0.002914;0.003124;7365010;22031385;
2/4/2017;0.002607;0.004285;0.002513;0.004183;9856240;29498224;
1/4/2017;0.002349;0.002710;0.002320;0.002631;1708130;18550893;
31/3/2017;0.002270;0.002741;0.002169;0.002356;3674930;16468773;
30/3/2017;0.002022;0.002375;0.001983;0.002302;1959610;16091799;
29/3/2017;0.002056;0.002108;0.001907;0.001973;653952;14017852;
28/3/2017;0.001899;0.002052;0.001899;0.002043;570028;14515899;
27/3/2017;0.002035;0.002110;0.001851;0.001892;736513;13444779;
26/3/2017;0.002009;0.002156;0.001959;0.002018;632107;14336432;
25/3/2017;0.002112;0.002168;0.001994;0.002016;600309;14321014;
24/3/2017;0.002291;0.002419;0.002091;0.002108;1801530;14975154;
23/3/2017;0.001984;0.002251;0.001981;0.002251;618716;15993557;
22/3/2017;0.002186;0.002194;0.001944;0.001983;432155;14086059;
21/3/2017;0.001980;0.002229;0.001933;0.002187;619468;15537570;
20/3/2017;0.001920;0.002000;0.001915;0.001995;370907;13939934;
19/3/2017;0.001875;0.002024;0.001843;0.001916;433766;13388147;
18/3/2017;0.001960;0.002096;0.001850;0.001877;691703;13114874;
17/3/2017;0.001952;0.002016;0.001895;0.001957;469909;13675884;
16/3/2017;0.001944;0.002000;0.001861;0.001970;447895;13768047;
15/3/2017;0.001918;0.002026;0.001904;0.001953;482234;13646328;
14/3/2017;0.001965;0.001997;0.001855;0.001918;389076;13400724;
13/3/2017;0.001859;0.002060;0.001859;0.001965;667701;13732761;
12/3/2017;0.001796;0.001863;0.001796;0.001847;352712;12905116;
11/3/2017;0.001733;0.001823;0.001684;0.001788;393229;12495800;
10/3/2017;0.001784;0.001890;0.001617;0.001733;344787;12109402;
9/3/2017;0.001843;0.001893;0.001732;0.001790;186214;12509146;
8/3/2017;0.002007;0.002096;0.001803;0.001835;310617;12824342;
