Date,Open,High,Low,Close,Volume,MarketCap
2020-03-01,212.32,228.73,212.17,228.52,2461691016,4182980992
2020-02-29,215.83,220.7,209.63,212.29,1925700287,3885583525
2020-02-28,226.78,230.77,210.53,215.97,2325970138,3952595223
2020-02-27,225.01,233.8,217.05,226.55,2584680224,4145814248
2020-02-26,259.58,259.67,215.12,225.03,3532653944,4117499598
2020-02-25,277.49,278.35,256.59,259.76,2300066161,4752645344
2020-02-24,294.48,298.43,270.28,277.38,2390831344,5074420607
2020-02-23,280.53,294.55,280.07,294.39,2241456507,5385055786
2020-02-22,289.44,290.28,276.62,280.41,2094451769,5128781295
2020-02-21,285.51,293.91,283.3,289.44,2282759105,5293536439
2020-02-20,287.22,305.2,280.15,285.5,2927371823,5220883968
2020-02-19,309.23,314.45,288.73,288.73,2781178232,5279438577
2020-02-18,309.51,322.96,290.22,309.11,3499501110,5651528354
2020-02-17,285.42,315.41,257.07,309.44,3724652669,5657134753
2020-02-16,310.4,321.44,266.85,285.87,3044207063,5225615842
2020-02-15,360.56,361.63,304.59,310.08,2841930815,5667626454
2020-02-14,359.26,363.06,349.51,360.39,2708978354,6586605882
2020-02-13,366.04,379.5,349.77,359.04,3334653510,6561311655
2020-02-12,363.44,375.72,363.01,366.72,3020567588,6700928233
2020-02-11,352.62,366.13,346.52,363.4,2971745227,6639678579
2020-02-10,350.83,355.52,339.34,352.36,3169406345,6437296314
2020-02-09,336.28,366.34,331.73,350.09,3583539558,6395258537
2020-02-08,295.67,346.16,290.38,336.25,3637921786,6141774147
2020-02-07,295.67,302.54,290.62,295.7,2039225645,5400617200
2020-02-06,299.43,306.21,292.53,295.65,2403576503,5399157669
2020-02-05,271.95,304.39,269.18,298.88,2723740891,5457622454
2020-02-04,280.63,282.71,267.8,272.06,1848976319,4967266626
2020-02-03,276.74,285.44,275.14,280.73,1966449392,5125136446
2020-02-02,278.05,286.15,271.86,276.74,1947042982,5051860965
2020-02-01,272.91,288.06,270.93,278.65,2045188904,5086094873
2020-01-31,298.78,298.92,265.08,272.4,2306111736,4971493553
2020-01-30,287.47,306.7,284.59,298.82,2639457631,5453378902
2020-01-29,294.97,303.9,282.68,287.97,2955203277,5247563141
2020-01-28,300.13,311.14,279.46,294.76,2987485223,5371343646
