Date,Open,High,Low,Close,Volume,MarketCap
2020-03-01,0.048643,0.051395,0.048068,0.048902,25986171,440114170
2020-02-29,0.0499,0.051616,0.048479,0.048643,24260659,437783992
2020-02-28,0.049722,0.05324,0.047436,0.050051,39424003,450460796
2020-02-27,0.045905,0.058825,0.043535,0.049713,42240027,447418624
2020-02-26,0.051125,0.053152,0.042326,0.045866,26566168,412794806
2020-02-25,0.057237,0.057488,0.050141,0.051086,37150060,459772093
2020-02-24,0.061058,0.063648,0.056514,0.057094,22179280,513845424
2020-02-23,0.06054,0.064769,0.056836,0.06109,21235573,549808577
2020-02-22,0.060916,0.064265,0.056309,0.060553,36513689,544974908
2020-02-21,0.059418,0.064521,0.057249,0.060899,31373656,548091388
2020-02-20,0.060147,0.060487,0.056108,0.059533,45889191,535798074
2020-02-19,0.06578,0.065801,0.059121,0.059968,29684892,539709192
2020-02-18,0.062138,0.066005,0.056916,0.065756,44384045,591802750
2020-02-17,0.066274,0.068108,0.059074,0.062359,58242597,561228473
2020-02-16,0.068511,0.070729,0.059427,0.06641,53700012,597692516
2020-02-15,0.072282,0.075733,0.066459,0.068593,46442807,617338259
2020-02-14,0.068264,0.07323,0.067797,0.07228,42400462,650517646
2020-02-13,0.073917,0.074057,0.066503,0.068307,64749942,614762982
2020-02-12,0.074503,0.077326,0.072578,0.07397,63154442,665731126
2020-02-11,0.064651,0.075742,0.062017,0.074463,58294160,670166033
2020-02-10,0.06451,0.06801,0.060877,0.064673,53490032,582058470
2020-02-09,0.058965,0.065021,0.057992,0.064509,49429346,580584594
2020-02-08,0.059436,0.059828,0.055453,0.05907,43040937,531633038
2020-02-07,0.058947,0.06188,0.058591,0.059153,44272616,532379679
2020-02-06,0.059646,0.064788,0.057277,0.058967,75110509,530703138
2020-02-05,0.048417,0.059263,0.045743,0.059263,52706548,533366086
2020-02-04,0.049268,0.049796,0.042653,0.04821,32471576,433886870
2020-02-03,0.047634,0.049579,0.046665,0.0491,31309382,441898282
2020-02-02,0.049433,0.049832,0.046317,0.047674,36653976,429069572
2020-02-01,0.045003,0.051228,0.043628,0.049428,45484238,444856329
2020-01-31,0.041747,0.046736,0.040223,0.045019,29446903,405175326
2020-01-30,0.041118,0.043165,0.039529,0.041765,25269564,375885799
2020-01-29,0.041259,0.042341,0.03952,0.0412,28332247,370798977
2020-01-28,0.040158,0.043249,0.038778,0.041233,11852753,371099962
2020-01-27,0.039919,0.042527,0.037515,0.040609,31891184,365481138
2020-01-26,0.038551,0.040747,0.038339,0.039927,17525509,359341230
2020-01-25,0.039478,0.039584,0.037972,0.038563,8014899,347067673
2020-01-24,0.039522,0.042219,0.036961,0.039497,9063070,355474755
2020-01-23,0.043292,0.0439,0.037768,0.039472,39933616,355248003
2020-01-22,0.038219,0.043179,0.034989,0.043179,12816970,388614935
2020-01-21,0.037496,0.038298,0.03696,0.038229,12403298,344062166
2020-01-20,0.037292,0.03791,0.035929,0.037477,7296349,337294225
2020-01-19,0.039076,0.040129,0.036243,0.037313,8808545,335815876
2020-01-18,0.039934,0.041036,0.036157,0.039074,11819837,351670318
2020-01-17,0.036663,0.044793,0.034818,0.040014,25359520,360125741
2020-01-16,0.037187,0.037693,0.033835,0.036608,26614815,329475464
2020-01-15,0.036058,0.037932,0.03384,0.037188,30115105,334695698
2020-01-14,0.033031,0.036409,0.032049,0.036067,28580822,324599984
2020-01-13,0.033455,0.033579,0.03257,0.033052,8788517,297464002
2020-01-12,0.033026,0.03366,0.032819,0.033437,3587554,300930243
2020-01-11,0.032341,0.033494,0.03232,0.033166,4282803,298495037
2020-01-10,0.033039,0.033343,0.031725,0.032461,6260413,292146931
2020-01-09,0.033344,0.034097,0.032633,0.033065,5280555,297586555
2020-01-08,0.033785,0.034884,0.033046,0.033345,5280186,300103079
2020-01-07,0.033307,0.034736,0.033223,0.033782,6022339,304039991
2020-01-06,0.032368,0.034864,0.031981,0.033314,7007130,299821804
2020-01-05,0.032064,0.03327,0.031906,0.032363,4489886,291262977
2020-01-04,0.032123,0.032933,0.03169,0.03209,8757789,288809226
