Date,Open,High,Low,Close,Volume,MarketCap
2019-03-17,0.502719,0.504862,0.484487,0.494686,5422359,300516446
2019-03-16,0.452566,0.51028,0.45135,0.50431,6822114,306363086
2019-03-15,0.448479,0.454955,0.446222,0.452486,5032533,274880457
2019-03-14,0.452846,0.452865,0.440178,0.448842,5568959,272666718
2019-03-13,0.459547,0.461793,0.444895,0.453465,4759526,275474868
2019-03-12,0.453693,0.462082,0.435719,0.45863,5170766,278612540
2019-03-11,0.454303,0.483927,0.448672,0.453566,5460803,275536385
2019-03-10,0.418145,0.467636,0.416513,0.453918,6465065,275750089
2019-03-09,0.412877,0.420104,0.407882,0.417429,4670527,253583438
2019-03-08,0.418514,0.422063,0.4078,0.411166,5101664,249779105
2019-03-07,0.42081,0.423855,0.413826,0.417988,5129994,253922998
2019-03-06,0.419525,0.428369,0.416374,0.41985,4784500,255054371
2019-03-05,0.407429,0.424089,0.404828,0.419979,4415497,255132716
2019-03-04,0.404982,0.412259,0.39795,0.405765,4848080,246497631
2019-03-03,0.405552,0.422028,0.402475,0.405318,4894782,246226141
2019-03-02,0.410496,0.413108,0.402604,0.406324,4317693,246837105
2019-03-01,0.409746,0.416146,0.408032,0.411654,5116450,250075551
2019-02-28,0.411682,0.413341,0.405568,0.41003,3289303,249088934
2019-02-27,0.408188,0.418069,0.406759,0.411866,5092529,250203994
2019-02-26,0.429614,0.431939,0.402687,0.40784,4253910,247758217
2019-02-25,0.425133,0.438305,0.423494,0.43043,3388040,261481246
2019-02-24,0.450847,0.462148,0.425359,0.425359,3448860,258400841
2019-02-23,0.446159,0.45794,0.440656,0.451031,3987855,273996489
2019-02-22,0.438034,0.451751,0.437903,0.44646,3525863,271219483
2019-02-21,0.463576,0.464355,0.437685,0.438406,2258275,266327091
2019-02-20,0.452018,0.464426,0.44358,0.463852,1901814,281785061
2019-02-19,0.454115,0.463598,0.445682,0.451244,2570898,274125632
2019-02-18,0.436952,0.462751,0.436246,0.453744,2812974,275644676
2019-02-17,0.435458,0.446393,0.432987,0.436943,1865190,265438343
2019-02-16,0.448717,0.461859,0.426479,0.433065,2263298,263081992
2019-02-15,0.411767,0.454976,0.411618,0.448514,2579809,272467401
