Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
2020-2-1,7202.55,7212.16,6935.27,6985.47,20802083465,126699395235,
2020-1-1,7194.89,7254.33,7174.94,7200.17,18565664997,130580829150,
2019-31-12,7294.44,7335.29,7169.78,7193.60,21167946112,130446112598,
2019-30-12,7420.27,7454.82,7276.31,7293.00,22874131672,132235128152,
2019-29-12,7317.65,7513.95,7279.87,7422.65,22445257702,134570835775,
2019-28-12,7289.03,7399.04,7286.91,7317.99,21365673026,132659059740,
2019-27-12,7238.14,7363.53,7189.93,7290.09,22777360996,132139502950,
2019-26-12,7274.80,7388.30,7200.39,7238.97,22787010034,131200030100,
2019-25-12,7325.76,7357.02,7220.99,7275.16,21559505149,131840641292,
2019-24-12,7354.39,7535.72,7269.53,7322.53,22991622105,132687583295,
2019-23-12,7508.90,7656.18,7326.19,7355.63,27831788041,133275709111,
2019-22-12,7191.19,7518.03,7167.18,7511.59,23134537956,136088022049,
2019-21-12,7220.59,7223.23,7112.74,7191.16,19312552168,130267655889,
2019-20-12,7208.64,7257.92,7086.12,7218.82,22633815180,130752796980,
2019-19-12,7277.59,7346.60,7041.38,7202.84,25904604416,130445758713,
2019-18-12,6647.70,7324.98,6540.05,7276.80,31836522778,131754969804,
2019-17-12,6931.32,6964.07,6587.97,6640.52,22363804217,120234244809,
2019-16-12,7153.66,7171.17,6903.68,6932.48,20213265950,125515586952,
2019-15-12,7124.24,7181.08,6924.38,7152.30,16881129804,129481424648,
2019-14-12,7268.90,7308.84,7097.21,7124.67,17137029730,128970221233,
2019-13-12,7244.66,7293.56,7227.12,7269.68,17125736940,131581377758,
2019-12-12,7216.74,7266.64,7164.74,7243.13,18927080224,131087151088,
2019-11-12,7277.20,7324.16,7195.53,7217.43,16350490689,130609895528,
2019-10-12,7397.13,7424.02,7246.04,7278.12,18249031195,131696121855,
2019-9-12,7561.80,7618.09,7365.99,7400.90,17872021272,133904005787,
2019-8-12,7551.34,7634.61,7476.09,7564.35,15409908086,136847419896,
2019-7-12,7547.27,7589.95,7525.71,7556.24,15453520564,136686769529,
2019-6-12,7450.56,7547.00,7392.18,7547.00,18104466307,136504883935,
2019-5-12,7253.24,7743.43,7232.68,7448.31,18816085231,134706455048,
2019-4-12,7320.13,7539.78,7170.92,7252.03,21664240918,131143073943,
2019-3-12,7323.98,7418.86,7229.36,7320.15,14797485769,132359942301,
2019-2-12,7424.04,7474.82,7233.40,7321.99,17082040706,132378982377,
2019-1-12,7571.62,7571.62,7291.34,7424.29,18720708479,134215145410,
2019-30-11,7764.06,7836.10,7515.85,7569.63,17158194786,136829391049,
2019-29-11,7466.73,7781.18,7460.76,7761.24,19709695456,140280108521,
2019-28-11,7536.82,7730.07,7454.12,7463.11,19050116751,134879411013,
2019-27-11,7220.88,7619.69,6974.17,7531.66,23991412764,136102712894,
2019-26-11,7145.16,7320.23,7098.57,7218.37,21129505542,130429018720,
2019-25-11,7039.98,7319.86,6617.17,7146.13,42685231262,129112952930,
2019-24-11,7398.63,7408.58,7029.29,7047.92,30433517289,127327398565,
2019-23-11,7296.16,7442.26,7151.42,7397.80,21008924418,133636205957,
2019-22-11,7643.57,7697.38,6936.71,7296.58,34242315785,131791783672,
2019-21-11,8023.64,8110.10,7597.38,7642.75,22514243371,138031885379,
2019-20-11,8203.61,8237.24,8010.51,8027.27,20764300437,144962727398,
2019-19-11,8305.13,8408.52,8099.96,8206.15,21083613816,148178376843,
2019-18-11,8573.98,8653.28,8273.57,8309.29,21579470673,150025712267,
2019-17-11,8549.47,8727.79,8500.97,8577.98,18668638897,154861842425,
2019-16-11,8491.17,8592.00,8473.97,8550.76,16495389808,154354054194,
2019-15-11,8705.71,8730.87,8484.84,8491.99,21796856471,153277483626,
2019-14-11,8811.94,8826.94,8692.55,8708.10,19084739975,157160974644,
2019-13-11,8812.03,8836.84,8761.65,8808.26,17545755405,158949942842,
2019-12-11,8759.75,8853.77,8685.43,8815.66,20309769107,159068712900,
2019-11-11,9056.92,9081.28,8700.61,8757.79,20265510765,158009772437,
2019-10-11,8812.49,9103.83,8806.16,9055.53,20587919881,163364406732,
2019-9-11,8809.47,8891.82,8793.16,8813.58,17578630606,158981489715,
2019-8-11,9265.37,9272.76,8775.53,8804.88,24333037836,158808570729,
2019-7-11,9352.39,9368.48,9202.35,9267.56,22700383839,167138722904,
2019-6-11,9340.86,9423.24,9305.91,9360.88,23133895765,168806151583,
2019-5-11,9413.00,9457.42,9256.93,9342.53,26198609048,168459778835,
2019-4-11,9235.61,9505.05,9191.49,9412.61,26170255634,169706332936,
2019-3-11,9324.79,9379.81,9141.25,9235.35,21132220847,166495319475,
2019-2-11,9259.78,9377.49,9249.59,9324.72,21242676385,168090392935,
2019-1-11,9193.99,9275.66,9132.05,9261.10,24324691031,166928044164,
