Date,Opens at:,Closes at:,Highest at:,Lowest at:,Volume Traded:,Market Cap:
10/11/2019,0.973637,0.994378,0.961423,0.991920,13815800,991422947,
9/11/2019,0.993314,0.995319,0.972074,0.974526,12199164,974037997,
8/11/2019,0.992246,0.998795,0.980783,0.993169,18496855,992671032,
7/11/2019,0.985542,0.993331,0.977910,0.992144,16827277,991646721,
6/11/2019,0.994526,1.00,0.984481,0.986174,13683643,985680213,
5/11/2019,1.01,1.02,0.988668,0.994844,12672113,994345948,
4/11/2019,1.01,1.03,0.999699,1.01,9161802,1010580713,
3/11/2019,1.00,1.02,0.982977,1.00,7514507,1004268683,
2/11/2019,0.993561,1.02,0.988642,1.01,6876188,1006771557,
1/11/2019,0.980973,1.00,0.975728,0.993561,10899783,993063613,
31/10/2019,0.948197,0.993373,0.933265,0.980639,14785338,980147624,
30/10/2019,0.942156,0.953364,0.940204,0.948045,13666385,947569725,
29/10/2019,0.948571,0.963920,0.934448,0.941845,17123840,941372828,
28/10/2019,0.983011,0.998661,0.922987,0.948571,14811342,948096154,
27/10/2019,0.973527,1.00,0.968699,0.981255,15997169,980763585,
26/10/2019,0.970125,0.992184,0.952895,0.973527,22971841,973039467,
25/10/2019,0.954361,0.980672,0.928357,0.970547,17832835,970060928,
24/10/2019,0.961534,0.966260,0.945755,0.954361,12828666,953883050,
23/10/2019,0.985128,0.996223,0.954034,0.960289,7743292,959807513,
22/10/2019,1.01,1.01,0.981234,0.985499,6583977,985005336,
21/10/2019,1.02,1.02,1.01,1.01,6656381,1009709366,
20/10/2019,1.02,1.02,1.01,1.02,7826639,1020843882,
19/10/2019,1.00,1.02,1.00,1.02,6611170,1017326611,
18/10/2019,1.02,1.02,0.997963,1.00,6333878,1002821745,
17/10/2019,0.994026,1.02,0.986854,1.02,6483487,1019786000,
16/10/2019,0.999531,1.01,0.992146,0.994351,6551235,993852282,
15/10/2019,0.982011,1.01,0.977832,0.999531,8200198,999030596,
14/10/2019,0.997746,1.00,0.966816,0.981880,8976505,981388455,
13/10/2019,0.999057,1.00,0.993444,0.997746,7798497,997246024,
12/10/2019,1.01,1.01,0.996088,0.998896,9007662,998395291,
11/10/2019,1.01,1.02,0.986058,1.01,7873682,1008751757,
10/10/2019,0.975860,1.01,0.967000,1.01,8827572,1007371407,
9/10/2019,0.965204,1.01,0.943372,0.977105,12442636,976615119,
8/10/2019,0.953622,0.965975,0.945896,0.965204,7686999,964720158,
7/10/2019,0.972454,0.974824,0.951410,0.953793,10275821,953315369,
6/10/2019,1.04,1.04,0.960471,0.973067,13378234,972579234,
5/10/2019,1.05,1.05,1.04,1.04,8065464,1037617146,
4/10/2019,1.04,1.05,1.04,1.05,9603873,1044967141,
3/10/2019,1.04,1.05,1.04,1.04,10557227,1039604645,
2/10/2019,1.04,1.05,1.04,1.04,11837094,1040482436,
1/10/2019,1.04,1.05,1.03,1.04,10285778,1041528893,
30/9/2019,1.05,1.05,1.03,1.04,13424353,1040934459,
29/9/2019,1.05,1.06,1.04,1.05,10318587,1045263883,
28/9/2019,1.05,1.05,1.04,1.05,14831118,1051555020,
27/9/2019,1.04,1.05,1.04,1.05,19652563,1052557631,
26/9/2019,1.05,1.05,1.03,1.04,12569277,1042890070,
25/9/2019,1.05,1.05,1.04,1.05,13845175,1044678271,
24/9/2019,1.06,1.10,1.04,1.05,18725133,1046394171,
23/9/2019,1.08,1.08,1.06,1.06,7420580,1059052560,
22/9/2019,1.08,1.09,1.08,1.08,5911605,1081340504,
21/9/2019,1.08,1.09,1.08,1.08,5785483,1082386467,
20/9/2019,1.09,1.10,1.08,1.08,6332244,1081985750,
19/9/2019,1.11,1.12,1.09,1.09,8554701,1092693105,
18/9/2019,1.11,1.12,1.10,1.11,7827777,1105696451,
17/9/2019,1.08,1.12,1.08,1.11,7263553,1111254475,
16/9/2019,1.07,1.08,1.05,1.08,4974807,1075145748,
15/9/2019,1.06,1.07,1.05,1.07,5601370,1068257352,
14/9/2019,1.05,1.06,1.05,1.06,3393965,1055664911,
13/9/2019,1.06,1.07,1.05,1.05,8359283,1053254057,
12/9/2019,1.06,1.07,1.06,1.06,5754002,1063969743,
11/9/2019,1.06,1.07,1.05,1.06,5170231,1062156442,
10/9/2019,1.05,1.06,1.05,1.06,8641516,1054757017,
9/9/2019,1.07,1.07,1.05,1.05,4577684,1048542136,
8/9/2019,1.07,1.08,1.06,1.07,5195987,1069757898,
7/9/2019,1.06,1.07,1.06,1.07,3647837,1064760338,
6/9/2019,1.07,1.08,1.06,1.06,5541291,1059636102,
5/9/2019,1.10,1.11,1.07,1.07,6713358,1069272759,
4/9/2019,1.13,1.13,1.10,1.10,4777108,1102295655,
3/9/2019,1.14,1.14,1.12,1.13,5087267,1126089619,
2/9/2019,1.15,1.15,1.11,1.14,5761937,1141837070,
1/9/2019,1.13,1.15,1.12,1.15,5022303,1148665272,
31/8/2019,1.14,1.14,1.12,1.13,5883588,1134177699,
30/8/2019,1.14,1.15,1.13,1.14,6086745,1139116430,
29/8/2019,1.15,1.15,1.13,1.14,7263072,1137746493,
28/8/2019,1.19,1.19,1.15,1.15,7344170,1149789122,
27/8/2019,1.19,1.19,1.18,1.19,4831959,1186035153,
26/8/2019,1.17,1.21,1.15,1.18,6730862,1183314238,
25/8/2019,1.17,1.21,1.17,1.18,5507373,1175540521,
24/8/2019,1.20,1.21,1.17,1.17,5919393,1167981579,
23/8/2019,1.21,1.21,1.19,1.20,6549770,1202311140,
22/8/2019,1.20,1.22,1.19,1.21,9580089,1212076440,
21/8/2019,1.31,1.31,1.18,1.20,10557616,1199270097,
20/8/2019,1.33,1.35,1.29,1.31,9793710,1305441234,
19/8/2019,1.32,1.33,1.28,1.33,8769122,1326126190,
18/8/2019,1.21,1.32,1.21,1.31,11115286,1314337612,
17/8/2019,1.17,1.28,1.17,1.22,10140946,1215065262,
16/8/2019,1.23,1.23,1.17,1.17,10462439,1169156461,
15/8/2019,1.24,1.25,1.21,1.23,9770985,1225988733,
14/8/2019,1.23,1.29,1.22,1.24,9067862,1239388288,
13/8/2019,1.27,1.27,1.22,1.23,5559511,1228139411,
12/8/2019,1.31,1.31,1.26,1.27,5173144,1265283411,
11/8/2019,1.24,1.32,1.23,1.31,7207664,1308090043,
10/8/2019,1.22,1.24,1.22,1.23,6377969,1233985806,
9/8/2019,1.25,1.25,1.22,1.22,6844827,1221976542,
8/8/2019,1.27,1.27,1.24,1.24,7889292,1243865982,
